"5 _ 1",,,,,"5_ 2",,,,,"5_ 3",,,,,"5 _ 4",,,,,"5_ 5",,,,,"5 _ 6",,,,,"5 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
"2.48","163.7936","0.2066813","0.09500001","0.005","2.48","173.1396","0.2066625","0.106","0.006","2.48","175.4999","0.2066687","0.09900001","0.007","2.48","171.4071","0.2066562","0.104","0.007","2.48","139.0616","0.2066625","0.063","0.006","2.48","176.8907","0.2066437","0.111","0.008","2.48","174.4747","0.2066562","0.113","0.007"
"2.49","164.4294","0.2075125","0.096","0.005","2.49","173.8469","0.2074937","0.107","0.006","2.49","176.2311","0.2074937","0.1","0.007","2.49","172.1779","0.2075","0.105","0.007","2.49","139.6179","0.2075","0.063","0.006","2.49","177.5344","0.2074875","0.112","0.008","2.49","175.0231","0.2075","0.114","0.007"
"2.5","165.081","0.2083312","0.096","0.005","2.5","174.4827","0.2083437","0.107","0.006","2.5","177.0179","0.2083437","0.1","0.007","2.5","172.8614","0.2083375","0.105","0.007","2.5","140.2219","0.2083437","0.063","0.006","2.5","178.1702","0.2083312","0.112","0.008","2.5","175.6668","0.2083437","0.114","0.007"
"2.51","165.7327","0.2091437","0.096","0.005","2.51","175.0469","0.2091875","0.108","0.006","2.51","177.7728","0.2091812","0.1","0.007","2.51","173.4575","0.209175","0.106","0.007","2.51","140.8418","0.2091812","0.064","0.006","2.51","178.8696","0.2091625","0.113","0.008","2.51","176.4138","0.209175","0.115","0.007"
"2.52","166.3446","0.209975","0.097","0.005","2.52","175.6271","0.2100125","0.108","0.006","2.52","178.4325","0.2100187","0.101","0.007","2.52","174.0058","0.2100187","0.106","0.007","2.52","141.4379","0.2100187","0.064","0.006","2.52","179.6166","0.2100063","0.113","0.008","2.52","177.1927","0.2099937","0.115","0.007"
"2.53","166.9645","0.210825","0.097","0.006","2.53","176.3026","0.21085","0.109","0.006","2.53","179.0126","0.21085","0.101","0.007","2.53","174.5462","0.2108562","0.106","0.007","2.53","141.9624","0.2108375","0.064","0.006","2.53","180.3478","0.2108437","0.114","0.008","2.53","177.9159","0.2108063","0.116","0.007"
"2.54","167.5606","0.2116687","0.098","0.006","2.54","177.0417","0.2116812","0.109","0.006","2.54","179.5689","0.2116875","0.102","0.007","2.54","175.1502","0.2116875","0.107","0.007","2.54","142.471","0.2116437","0.064","0.006","2.54","181.0153","0.2116875","0.114","0.008","2.54","178.5437","0.2116312","0.116","0.007"
"2.55","168.2122","0.2125062","0.098","0.006","2.55","177.7728","0.212525","0.11","0.006","2.55","180.1809","0.2125312","0.102","0.007","2.55","175.8099","0.2125062","0.107","0.007","2.55","143.0114","0.2124625","0.06500001","0.006","2.55","181.6114","0.2125188","0.115","0.008","2.55","179.1239","0.212475","0.117","0.007"
"2.56","168.8798","0.2133375","0.09900001","0.006","2.56","178.496","0.2133562","0.11","0.006","2.56","180.8643","0.2133625","0.103","0.007","2.56","176.5331","0.2133188","0.108","0.007","2.56","143.5757","0.2133125","0.06500001","0.006","2.56","182.1915","0.2133437","0.115","0.008","2.56","179.6722","0.2133188","0.117","0.007"
"2.57","169.5236","0.214175","0.09900001","0.006","2.57","179.2034","0.214175","0.111","0.006","2.57","181.6114","0.2141812","0.103","0.007","2.57","177.2642","0.2141437","0.108","0.007","2.57","144.124","0.2141625","0.06500001","0.006","2.57","182.7955","0.2141562","0.116","0.008","2.57","180.2683","0.21415","0.118","0.007"
"2.58","170.1514","0.2150187","0.09900001","0.006","2.58","179.855","0.2149875","0.111","0.006","2.58","182.3266","0.2149937","0.104","0.007","2.58","177.9795","0.2149937","0.108","0.007","2.58","144.6168","0.2149875","0.066","0.006","2.58","183.4552","0.214975","0.116","0.008","2.58","180.9041","0.2149812","0.118","0.007"
"2.59","170.7474","0.21585","0.1","0.006","2.59","180.4193","0.2158187","0.111","0.007","2.59","182.9783","0.2158125","0.104","0.007","2.59","178.6391","0.2158375","0.109","0.007","2.59","145.1095","0.215825","0.066","0.006","2.59","184.1307","0.215825","0.117","0.008","2.59","181.6034","0.2158187","0.119","0.007"
"2.6","171.3196","0.2166687","0.1","0.006","2.6","180.9677","0.2166687","0.112","0.007","2.6","183.5982","0.2166625","0.104","0.007","2.6","179.3226","0.2166687","0.109","0.007","2.6","145.6261","0.2166625","0.066","0.006","2.6","184.7823","0.216675","0.117","0.008","2.6","182.2789","0.2166625","0.119","0.007"
"2.61","171.9157","0.2174812","0.1","0.006","2.61","181.5319","0.2175062","0.112","0.007","2.61","184.2737","0.2175125","0.105","0.007","2.61","180.0617","0.2175","0.11","0.007","2.61","146.1665","0.2175062","0.067","0.006","2.61","185.442","0.2175062","0.118","0.008","2.61","182.9306","0.2174937","0.119","0.007"
"2.62","172.5356","0.2183062","0.101","0.006","2.62","182.1836","0.2183437","0.113","0.007","2.62","184.9969","0.21835","0.105","0.007","2.62","180.769","0.2183375","0.11","0.007","2.62","146.7307","0.2183375","0.067","0.007","2.62","186.1175","0.2183437","0.118","0.008","2.62","183.5903","0.2183187","0.12","0.007"
"2.63","173.1873","0.2191563","0.101","0.006","2.63","182.9147","0.219175","0.113","0.007","2.63","185.6883","0.2191875","0.106","0.007","2.63","181.4365","0.2191812","0.111","0.007","2.63","147.3268","0.2191563","0.067","0.007","2.63","186.8089","0.2191812","0.118","0.008","2.63","184.2896","0.2191312","0.12","0.007"
"2.64","173.7754","0.2200062","0.102","0.006","2.64","183.6618","0.2200125","0.113","0.007","2.64","186.2844","0.2200312","0.106","0.007","2.64","182.0326","0.2200187","0.111","0.007","2.64","147.9387","0.219975","0.067","0.007","2.64","187.5162","0.2200312","0.119","0.008","2.64","184.9731","0.21995","0.121","0.007"
"2.65","174.3317","0.2208375","0.102","0.006","2.65","184.385","0.22085","0.114","0.007","2.65","186.8645","0.220875","0.107","0.007","2.65","182.6286","0.2208312","0.112","0.007","2.65","148.5268","0.2208","0.068","0.007","2.65","188.2156","0.2208625","0.119","0.008","2.65","185.6089","0.2207937","0.121","0.008"
"2.66","174.88","0.2216812","0.102","0.006","2.66","185.0844","0.2216812","0.114","0.007","2.66","187.4526","0.2217125","0.107","0.007","2.66","183.2008","0.2216437","0.112","0.007","2.66","149.0672","0.2216375","0.068","0.007","2.66","188.899","0.2216812","0.12","0.008","2.66","186.2129","0.2216437","0.122","0.008"
"2.67","175.4522","0.222525","0.103","0.006","2.67","185.736","0.2225062","0.115","0.007","2.67","188.0964","0.222525","0.107","0.008","2.67","183.7969","0.2224687","0.113","0.008","2.67","149.56","0.2224813","0.068","0.007","2.67","189.5905","0.2224937","0.12","0.008","2.67","186.8089","0.222475","0.122","0.008"
"2.68","176.0642","0.2233625","0.103","0.006","2.68","186.3321","0.2233187","0.116","0.007","2.68","188.756","0.2233375","0.108","0.008","2.68","184.4327","0.2233187","0.113","0.008","2.68","150.0368","0.2233187","0.06900001","0.007","2.68","190.2978","0.2233187","0.121","0.008","2.68","187.405","0.2233125","0.123","0.008"
"2.69","176.7","0.2241937","0.104","0.006","2.69","186.952","0.2241437","0.116","0.007","2.69","189.4156","0.224175","0.108","0.008","2.69","185.1082","0.2241562","0.113","0.008","2.69","150.5375","0.2241562","0.06900001","0.007","2.69","191.0289","0.2241687","0.121","0.008","2.69","188.0566","0.22415","0.123","0.008"
"2.7","177.3596","0.2250062","0.104","0.006","2.7","187.6036","0.2249938","0.116","0.007","2.7","190.0832","0.2250187","0.109","0.008","2.7","185.7917","0.2249938","0.114","0.008","2.7","151.07","0.2249938","0.06900001","0.007","2.7","191.7283","0.2250125","0.122","0.008","2.7","188.7719","0.225","0.124","0.008"
"2.71","178.0351","0.2258187","0.104","0.006","2.71","188.2712","0.2258375","0.117","0.007","2.71","190.7587","0.2258625","0.109","0.008","2.71","186.4195","0.2258375","0.114","0.008","2.71","151.6104","0.2258375","0.07","0.007","2.71","192.372","0.2258375","0.122","0.008","2.71","189.4792","0.2258312","0.124","0.008"
"2.72","178.6788","0.22665","0.105","0.006","2.72","188.9229","0.2266687","0.117","0.007","2.72","191.4501","0.2266875","0.11","0.008","2.72","187.0076","0.226675","0.115","0.008","2.72","152.1428","0.226675","0.07","0.007","2.72","192.968","0.2266812","0.123","0.008","2.72","190.1309","0.22665","0.125","0.008"
"2.73","179.2669","0.2275","0.105","0.006","2.73","189.5905","0.2275125","0.118","0.007","2.73","192.1654","0.227525","0.11","0.008","2.73","187.6116","0.227525","0.115","0.008","2.73","152.6435","0.2275","0.07","0.007","2.73","193.5562","0.2275125","0.123","0.008","2.73","190.7428","0.2274687","0.125","0.008"
"2.74","179.8232","0.2283375","0.106","0.006","2.74","190.2342","0.22835","0.118","0.007","2.74","192.8568","0.2283562","0.111","0.008","2.74","188.2235","0.2283625","0.116","0.008","2.74","153.1998","0.2283125","0.07","0.007","2.74","194.2158","0.2283562","0.124","0.008","2.74","191.3707","0.2282875","0.126","0.008"
"2.75","180.3954","0.2291687","0.106","0.006","2.75","190.9018","0.2292062","0.119","0.007","2.75","193.5085","0.2292","0.111","0.008","2.75","188.8513","0.229175","0.116","0.008","2.75","153.7959","0.2291313","0.071","0.007","2.75","194.9151","0.2291875","0.124","0.008","2.75","192.0303","0.2291375","0.126","0.008"
"2.76","181.0392","0.2300062","0.106","0.006","2.76","191.5852","0.2300312","0.119","0.007","2.76","194.1204","0.230025","0.111","0.008","2.76","189.4633","0.2299875","0.116","0.008","2.76","154.4476","0.2299812","0.071","0.007","2.76","195.6145","0.2300062","0.125","0.008","2.76","192.7296","0.2299812","0.127","0.008"
"2.77","181.7226","0.2308437","0.107","0.006","2.77","192.2607","0.23085","0.12","0.007","2.77","194.7403","0.23085","0.112","0.008","2.77","190.115","0.2308187","0.117","0.008","2.77","155.0118","0.230825","0.071","0.007","2.77","196.2662","0.230825","0.125","0.008","2.77","193.4131","0.2308125","0.127","0.008"
"2.78","182.4299","0.2316875","0.107","0.006","2.78","192.8806","0.2316562","0.12","0.007","2.78","195.3522","0.2316625","0.112","0.008","2.78","190.8064","0.2316687","0.117","0.008","2.78","155.4886","0.2316562","0.072","0.007","2.78","196.902","0.23165","0.125","0.008","2.78","194.0409","0.2316438","0.128","0.008"
"2.79","183.0816","0.2325125","0.108","0.006","2.79","193.4608","0.232475","0.121","0.007","2.79","196.0357","0.2324937","0.113","0.008","2.79","191.5375","0.2325062","0.118","0.008","2.79","155.9417","0.2324875","0.072","0.007","2.79","197.5298","0.2324937","0.126","0.008","2.79","194.6529","0.2324812","0.128","0.008"
"2.8","183.6777","0.2333375","0.108","0.006","2.8","194.1125","0.233325","0.121","0.007","2.8","196.7589","0.2333438","0.113","0.008","2.8","192.2687","0.2333312","0.118","0.008","2.8","156.5297","0.233325","0.072","0.007","2.8","198.1815","0.2333438","0.126","0.008","2.8","195.3125","0.2333312","0.129","0.008"
"2.81","184.2499","0.23415","0.108","0.006","2.81","194.8436","0.2341687","0.121","0.007","2.81","197.4821","0.2341812","0.114","0.008","2.81","192.9919","0.234175","0.119","0.008","2.81","157.2053","0.234175","0.07300001","0.007","2.81","198.8173","0.234175","0.127","0.009000001","2.81","195.988","0.2341625","0.129","0.008"
"2.82","184.8539","0.234975","0.109","0.006","2.82","195.5907","0.235","0.122","0.007","2.82","198.1576","0.2350125","0.114","0.008","2.82","193.6754","0.2350125","0.119","0.008","2.82","157.8569","0.2350062","0.07300001","0.007","2.82","199.461","0.235","0.127","0.009000001","2.82","196.6635","0.2349875","0.13","0.008"
"2.83","185.4897","0.2358187","0.109","0.006","2.83","196.2821","0.2358437","0.122","0.007","2.83","198.8411","0.23585","0.114","0.008","2.83","194.2952","0.23585","0.12","0.008","2.83","158.4133","0.235825","0.07300001","0.007","2.83","200.1047","0.2358375","0.128","0.009000001","2.83","197.347","0.2358","0.13","0.008"
"2.84","186.1413","0.2366625","0.11","0.006","2.84","196.8702","0.2366875","0.123","0.007","2.84","199.5405","0.2366875","0.115","0.008","2.84","194.8357","0.2366812","0.12","0.008","2.84","158.8901","0.2366375","0.07300001","0.007","2.84","200.82","0.2366812","0.128","0.009000001","2.84","198.0464","0.2366187","0.131","0.008"
"2.85","186.793","0.2375","0.11","0.006","2.85","197.4265","0.237525","0.123","0.007","2.85","200.2398","0.237525","0.115","0.008","2.85","195.3522","0.2375","0.12","0.008","2.85","159.351","0.2374625","0.074","0.007","2.85","201.567","0.2375125","0.129","0.009000001","2.85","198.7219","0.2374625","0.131","0.008"
"2.86","187.405","0.2383437","0.11","0.006","2.86","198.0464","0.2383562","0.124","0.007","2.86","200.9153","0.2383625","0.116","0.008","2.86","195.9403","0.2383125","0.121","0.008","2.86","159.812","0.2383062","0.074","0.007","2.86","202.2743","0.2383375","0.129","0.009000001","2.86","199.3418","0.2383062","0.131","0.008"
"2.87","187.9772","0.2391813","0.111","0.006","2.87","198.7696","0.239175","0.124","0.007","2.87","201.5273","0.2391813","0.116","0.008","2.87","196.6159","0.2391375","0.121","0.008","2.87","160.3047","0.23915","0.074","0.007","2.87","202.9498","0.23915","0.13","0.009000001","2.87","199.8663","0.23915","0.132","0.008"
"2.88","188.5255","0.240025","0.111","0.006","2.88","199.5405","0.2399875","0.124","0.007","2.88","202.1313","0.2399938","0.117","0.008","2.88","197.2993","0.2399875","0.122","0.009000001","2.88","160.8292","0.2399812","0.075","0.007","2.88","203.6095","0.239975","0.13","0.009000001","2.88","200.4067","0.2399875","0.132","0.008"
"2.89","189.1295","0.2408687","0.112","0.006","2.89","200.2796","0.2408187","0.125","0.007","2.89","202.7671","0.2408187","0.117","0.008","2.89","197.9669","0.2408375","0.122","0.009000001","2.89","161.3776","0.2408312","0.075","0.007","2.89","204.285","0.2408187","0.131","0.009000001","2.89","201.0504","0.240825","0.133","0.008"
"2.9","189.805","0.2416812","0.112","0.006","2.9","200.9312","0.2416625","0.125","0.007","2.9","203.4346","0.2416687","0.118","0.008","2.9","198.555","0.2416687","0.123","0.009000001","2.9","161.9418","0.2416625","0.075","0.007","2.9","204.9287","0.2416625","0.131","0.009000001","2.9","201.7737","0.2416625","0.133","0.008"
"2.91","190.5044","0.2424937","0.112","0.006","2.91","201.5432","0.2425063","0.126","0.007","2.91","204.0943","0.2425125","0.118","0.008","2.91","199.0875","0.2425063","0.123","0.009000001","2.91","162.4823","0.2425063","0.075","0.007","2.91","205.5486","0.2425","0.132","0.009000001","2.91","202.5445","0.2424937","0.134","0.008"
"2.92","191.1561","0.2433187","0.113","0.007","2.92","202.1551","0.2433437","0.127","0.007","2.92","204.7936","0.2433437","0.119","0.008","2.92","199.6597","0.2433375","0.124","0.009000001","2.92","163.0386","0.2433375","0.07600001","0.007","2.92","206.2003","0.2433375","0.132","0.009000001","2.92","203.2995","0.2433187","0.134","0.008"
"2.93","191.7283","0.2441687","0.113","0.007","2.93","202.7432","0.2441812","0.127","0.007","2.93","205.5009","0.2441812","0.119","0.008","2.93","200.3113","0.244175","0.124","0.009000001","2.93","163.5869","0.2441625","0.07600001","0.007","2.93","206.8917","0.2441875","0.132","0.009000001","2.93","203.975","0.2441312","0.135","0.008"
"2.94","192.2369","0.2450125","0.114","0.007","2.94","203.371","0.2450188","0.127","0.007","2.94","206.1764","0.2450312","0.119","0.008","2.94","201.0266","0.2450062","0.124","0.009000001","2.94","164.1353","0.244975","0.07600001","0.007","2.94","207.5752","0.2450312","0.133","0.009000001","2.94","204.6029","0.2449562","0.135","0.008"
"2.95","192.7773","0.2458375","0.114","0.007","2.95","204.0227","0.2458562","0.128","0.007","2.95","206.7566","0.245875","0.12","0.008","2.95","201.7737","0.245825","0.125","0.009000001","2.95","164.628","0.2458","0.07600001","0.008","2.95","208.2109","0.2458625","0.133","0.009000001","2.95","205.2545","0.2458125","0.136","0.008"
"2.96","193.3495","0.246675","0.114","0.007","2.96","204.6823","0.2466875","0.128","0.007","2.96","207.3447","0.2467062","0.12","0.008","2.96","202.5445","0.2466437","0.125","0.009000001","2.96","165.1208","0.24665","0.07700001","0.008","2.96","208.8547","0.2466812","0.134","0.009000001","2.96","205.9619","0.2466562","0.136","0.008"
"2.97","193.9694","0.2475125","0.115","0.007","2.97","205.3102","0.2475062","0.129","0.008","2.97","208.0441","0.247525","0.121","0.008","2.97","203.228","0.2474687","0.126","0.009000001","2.97","165.6373","0.2475","0.07700001","0.008","2.97","209.5143","0.2474937","0.134","0.009000001","2.97","206.6612","0.2474875","0.137","0.008"
"2.98","194.5655","0.2483562","0.115","0.007","2.98","205.9221","0.248325","0.129","0.008","2.98","208.807","0.2483312","0.121","0.008","2.98","203.7923","0.248325","0.126","0.009000001","2.98","166.1936","0.2483312","0.07700001","0.008","2.98","210.2137","0.2483125","0.135","0.009000001","2.98","207.3367","0.248325","0.137","0.008"
"2.99","195.1615","0.2491875","0.116","0.007","2.99","206.5897","0.24915","0.13","0.008","2.99","209.554","0.24915","0.121","0.008","2.99","204.3009","0.2491687","0.127","0.009000001","2.99","166.7579","0.2491687","0.078","0.008","2.99","210.913","0.2491562","0.135","0.009000001","2.99","207.9487","0.2491625","0.138","0.008"
"3","195.7814","0.2500063","0.116","0.007","3","207.2891","0.2500063","0.13","0.008","3","210.2375","0.25","0.122","0.008","3","204.8413","0.25","0.127","0.009000001","3","167.3142","0.25","0.078","0.008","3","211.5806","0.25","0.136","0.009000001","3","208.5368","0.2500063","0.138","0.009000001"
"3.01","196.4331","0.2508187","0.116","0.007","3.01","207.9646","0.2508437","0.131","0.008","3.01","210.8971","0.2508375","0.122","0.008","3.01","205.4453","0.2508375","0.127","0.009000001","3.01","167.8626","0.2508437","0.078","0.008","3.01","212.2323","0.2508312","0.136","0.009000001","3.01","209.1567","0.2508312","0.139","0.009000001"
"3.02","197.0847","0.2516437","0.117","0.007","3.02","208.6083","0.251675","0.131","0.008","3.02","211.5806","0.2516812","0.123","0.009000001","3.02","206.1526","0.2516812","0.128","0.009000001","3.02","168.3474","0.251675","0.079","0.008","3.02","212.8601","0.251675","0.137","0.009000001","3.02","209.8242","0.25165","0.139","0.009000001"
"3.03","197.7364","0.2524937","0.117","0.007","3.03","209.252","0.2525125","0.131","0.008","3.03","212.2402","0.2525187","0.123","0.009000001","3.03","206.8996","0.252525","0.128","0.009000001","3.03","168.7686","0.2524937","0.079","0.008","3.03","213.4879","0.2525063","0.137","0.009000001","3.03","210.5236","0.2524625","0.14","0.009000001"
"3.04","198.396","0.2533312","0.118","0.007","3.04","209.9276","0.25335","0.132","0.008","3.04","212.8601","0.2533625","0.124","0.009000001","3.04","207.5911","0.2533562","0.129","0.009000001","3.04","169.2295","0.2533062","0.079","0.008","3.04","214.1476","0.25335","0.138","0.009000001","3.04","211.215","0.2532812","0.14","0.009000001"
"3.05","199.0716","0.254175","0.118","0.007","3.05","210.5872","0.2541938","0.132","0.008","3.05","213.4879","0.2542","0.124","0.009000001","3.05","208.1792","0.2541687","0.129","0.009000001","3.05","169.7938","0.2541187","0.079","0.008","3.05","214.8231","0.2541875","0.138","0.009000001","3.05","211.8746","0.254125","0.141","0.009000001"
"3.06","199.6597","0.2550063","0.118","0.007","3.06","211.2389","0.255025","0.133","0.008","3.06","214.1317","0.2550313","0.124","0.009000001","3.06","208.7434","0.2549812","0.13","0.009000001","3.06","170.3978","0.2549687","0.08000001","0.008","3.06","215.5066","0.2550063","0.139","0.009000001","3.06","212.5184","0.2549687","0.141","0.009000001"
"3.07","200.208","0.2558437","0.119","0.007","3.07","211.9462","0.2558437","0.133","0.008","3.07","214.8231","0.25585","0.125","0.009000001","3.07","209.3553","0.2558062","0.13","0.009000001","3.07","170.97","0.2558125","0.08000001","0.008","3.07","216.1821","0.2558188","0.139","0.009000001","3.07","213.1859","0.2558062","0.142","0.009000001"
"3.08","200.7961","0.2566812","0.119","0.007","3.08","212.6932","0.2566562","0.134","0.008","3.08","215.5463","0.2566625","0.125","0.009000001","3.08","210.0229","0.25665","0.131","0.009000001","3.08","171.566","0.25665","0.08000001","0.008","3.08","216.8417","0.2566375","0.14","0.009000001","3.08","213.8853","0.2566437","0.142","0.009000001"
"3.09","201.4796","0.2575125","0.12","0.007","3.09","213.4482","0.2574937","0.134","0.008","3.09","216.2695","0.2574875","0.126","0.009000001","3.09","210.7064","0.2574937","0.131","0.009000001","3.09","172.1779","0.2574937","0.081","0.008","3.09","217.4854","0.2574812","0.14","0.009000001","3.09","214.6165","0.2574875","0.143","0.009000001"
"3.1","202.171","0.2583312","0.12","0.007","3.1","214.1794","0.2583375","0.135","0.008","3.1","216.9768","0.2583375","0.126","0.009000001","3.1","211.3899","0.258325","0.132","0.009000001","3.1","172.7661","0.2583312","0.081","0.008","3.1","218.0974","0.2583312","0.14","0.009000001","3.1","215.2999","0.2583312","0.143","0.009000001"
"3.11","202.7909","0.25915","0.12","0.007","3.11","214.8549","0.2591875","0.135","0.008","3.11","217.6841","0.2591875","0.127","0.009000001","3.11","212.0892","0.2591687","0.132","0.01","3.11","173.3065","0.259175","0.081","0.008","3.11","218.7491","0.2591625","0.141","0.009000001","3.11","215.9198","0.2591687","0.144","0.009000001"
"3.12","203.4187","0.2599688","0.121","0.007","3.12","215.4986","0.2600125","0.136","0.008","3.12","218.3596","0.2600187","0.127","0.009000001","3.12","212.7488","0.2600062","0.132","0.01","3.12","173.8071","0.2600125","0.082","0.008","3.12","219.4246","0.26","0.141","0.009000001","3.12","216.492","0.2599937","0.144","0.009000001"
"3.13","204.0943","0.2608187","0.121","0.007","3.13","216.1344","0.26085","0.136","0.008","3.13","218.9795","0.26085","0.128","0.009000001","3.13","213.3608","0.26085","0.133","0.01","3.13","174.3317","0.2608312","0.082","0.008","3.13","220.108","0.2608375","0.142","0.009000001","3.13","217.1437","0.2608062","0.145","0.009000001"
"3.14","204.7777","0.261675","0.122","0.007","3.14","216.7861","0.2616812","0.137","0.008","3.14","219.5676","0.2616875","0.128","0.009000001","3.14","213.9648","0.2616875","0.133","0.01","3.14","174.8244","0.26165","0.082","0.008","3.14","220.7677","0.2616812","0.142","0.009000001","3.14","217.8907","0.261625","0.145","0.009000001"
"3.15","205.4055","0.2625062","0.122","0.007","3.15","217.4377","0.262525","0.137","0.008","3.15","220.2034","0.2625313","0.129","0.009000001","3.15","214.6006","0.2625062","0.134","0.01","3.15","175.3251","0.2624688","0.083","0.008","3.15","221.4432","0.2625125","0.143","0.009000001","3.15","218.606","0.2624688","0.146","0.009000001"
"3.16","205.9698","0.2633438","0.122","0.007","3.16","218.0815","0.2633562","0.138","0.008","3.16","220.9504","0.2633625","0.129","0.009000001","3.16","215.2522","0.2633187","0.134","0.01","3.16","175.8575","0.2633125","0.083","0.008","3.16","222.1346","0.2633375","0.143","0.009000001","3.16","219.2418","0.2633187","0.146","0.009000001"
"3.17","206.542","0.2641813","0.123","0.007","3.17","218.757","0.2641813","0.138","0.008","3.17","221.7134","0.2641813","0.129","0.009000001","3.17","215.8721","0.2641437","0.135","0.01","3.17","176.4218","0.2641563","0.083","0.008","3.17","222.8181","0.26415","0.144","0.01","3.17","219.8696","0.26415","0.146","0.009000001"
"3.18","207.1778","0.2650312","0.123","0.007","3.18","219.4246","0.2649938","0.139","0.008","3.18","222.4048","0.2649938","0.13","0.009000001","3.18","216.4682","0.2649875","0.135","0.01","3.18","177.0258","0.2649875","0.083","0.008","3.18","223.4697","0.264975","0.144","0.01","3.18","220.4816","0.2649812","0.147","0.009000001"
"3.19","207.8533","0.2658562","0.123","0.007","3.19","220.0444","0.2658187","0.139","0.008","3.19","223.0485","0.2658312","0.13","0.009000001","3.19","217.1199","0.2658312","0.136","0.01","3.19","177.6059","0.265825","0.08400001","0.008","3.19","224.0817","0.265825","0.145","0.01","3.19","221.0697","0.2658187","0.147","0.009000001"
"3.2","208.4891","0.266675","0.124","0.007","3.2","220.6405","0.2666625","0.139","0.008","3.2","223.6764","0.2666813","0.131","0.009000001","3.2","217.8192","0.2666625","0.136","0.01","3.2","178.1225","0.2666625","0.08400001","0.008","3.2","224.6857","0.2666687","0.145","0.01","3.2","221.6975","0.2666625","0.148","0.009000001"
"3.21","209.0454","0.2674812","0.124","0.007","3.21","221.2365","0.2675062","0.14","0.008","3.21","224.2724","0.2675187","0.131","0.009000001","3.21","218.5186","0.2675","0.136","0.01","3.21","178.6152","0.2675062","0.08400001","0.008","3.21","225.3215","0.2675","0.146","0.01","3.21","222.381","0.2675","0.148","0.009000001"
"3.22","209.6097","0.2683063","0.125","0.007","3.22","221.9041","0.2683437","0.14","0.008","3.22","224.8764","0.2683562","0.132","0.009000001","3.22","219.1782","0.2683375","0.137","0.01","3.22","179.1239","0.2683437","0.085","0.008","3.22","225.997","0.2683312","0.146","0.01","3.22","223.1042","0.268325","0.149","0.009000001"
"3.23","210.1978","0.2691562","0.125","0.007","3.23","222.6035","0.2691813","0.141","0.008","3.23","225.5042","0.2691875","0.132","0.009000001","3.23","219.8219","0.2691875","0.137","0.01","3.23","179.6881","0.2691687","0.085","0.008","3.23","226.6963","0.2691687","0.147","0.01","3.23","223.8035","0.2691375","0.149","0.009000001"
"3.24","210.7779","0.2699938","0.126","0.007","3.24","223.279","0.2700188","0.141","0.008","3.24","226.1639","0.2700312","0.132","0.009000001","3.24","220.4339","0.2700188","0.138","0.01","3.24","180.3001","0.2699812","0.085","0.008","3.24","227.3798","0.2700125","0.147","0.01","3.24","224.4949","0.2699562","0.15","0.009000001"
"3.25","211.3183","0.2708313","0.126","0.007","3.25","223.8909","0.2708625","0.142","0.008","3.25","226.8553","0.2708687","0.133","0.009000001","3.25","221.0617","0.2708375","0.138","0.01","3.25","180.8643","0.2708063","0.086","0.008","3.25","228.0553","0.2708437","0.148","0.01","3.25","225.2261","0.2708063","0.15","0.009000001"
"3.26","211.9223","0.2716687","0.126","0.007","3.26","224.4949","0.2716937","0.142","0.008","3.26","227.5626","0.2717","0.133","0.009000001","3.26","221.6895","0.27165","0.139","0.01","3.26","181.373","0.27165","0.086","0.008","3.26","228.7229","0.2716687","0.148","0.01","3.26","225.9572","0.2716438","0.151","0.009000001"
"3.27","212.6058","0.2725125","0.127","0.007","3.27","225.1625","0.2725125","0.142","0.008","3.27","228.3255","0.2725312","0.134","0.009000001","3.27","222.3492","0.2724812","0.139","0.01","3.27","181.8419","0.2724875","0.086","0.009000001","3.27","229.3825","0.2724875","0.149","0.01","3.27","226.6328","0.272475","0.151","0.009000001"
"3.28","213.329","0.27335","0.127","0.007","3.28","225.9095","0.273325","0.143","0.008","3.28","229.0169","0.2733375","0.134","0.009000001","3.28","223.0565","0.273325","0.14","0.01","3.28","182.3346","0.2733187","0.087","0.009000001","3.28","230.0421","0.2733063","0.149","0.01","3.28","227.2606","0.2733125","0.152","0.009000001"
"3.29","214.0284","0.2741812","0.128","0.007","3.29","226.6725","0.2741438","0.143","0.008","3.29","229.6686","0.2741687","0.135","0.009000001","3.29","223.7797","0.2741687","0.14","0.01","3.29","182.8273","0.2741562","0.087","0.009000001","3.29","230.6779","0.2741562","0.149","0.01","3.29","227.952","0.27415","0.152","0.009000001"
"3.3","214.68","0.2750062","0.128","0.007","3.3","227.4036","0.2749937","0.144","0.008","3.3","230.2567","0.2750125","0.135","0.009000001","3.3","224.4473","0.275","0.14","0.01","3.3","183.3121","0.2749875","0.087","0.009000001","3.3","231.3376","0.275","0.15","0.01","3.3","228.7229","0.2749875","0.153","0.009000001"
