"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"221.34","1217.365","1.905744","-.----","-1.278","184.68","1233.435","1.905769","-.----","-.----","198.84","1170.897","1.905769","-.----","-0.284"
"221.35","1217.461","1.905912","-.----","-1.278","184.69","1233.578","1.905937","-.----","-.----","198.85","1171.056","1.905937","-.----","-0.284"
"221.36","1217.548","1.906075","-.----","-1.278","184.7","1233.665","1.9061","-.----","-.----","198.86","1171.192","1.9061","-.----","-0.284"
"221.37","1217.628","1.906244","-.----","-1.278","184.71","1233.737","1.906269","-.----","-.----","198.87","1171.263","1.906269","-.----","-0.284"
"221.38","1217.723","1.906412","-.----","-1.278","184.72","1233.816","1.906431","-.----","-.----","198.88","1171.335","1.906437","-.----","-0.284"
"221.39","1217.834","1.906581","-.----","-1.278","184.73","1233.904","1.9066","-.----","-.----","198.89","1171.43","1.906606","-.----","-0.284"
"221.4","1217.953","1.906744","-.----","-1.278","184.74","1233.951","1.906769","-.----","-.----","198.9","1171.549","1.906769","-.----","-0.284"
"221.41","1218.089","1.906912","-.----","-1.278","184.75","1233.959","1.906931","-.----","-.----","198.91","1171.645","1.906937","-.----","-0.284"
"221.42","1218.184","1.907075","-.----","-1.278","184.76","1234.015","1.9071","-.----","-.----","198.92","1171.764","1.907106","-.----","-0.284"
"221.43","1218.232","1.907244","-.----","-1.278","184.77","1234.134","1.907262","-.----","-.----","198.93","1171.915","1.907269","-.----","-0.284"
"221.44","1218.208","1.907412","-.----","-1.278","184.78","1234.253","1.907431","-.----","-.----","198.94","1172.09","1.907437","-.----","-0.284"
"221.45","1218.184","1.907575","-.----","-1.278","184.79","1234.372","1.907594","-.----","-.----","198.95","1172.264","1.907606","-.----","-0.284"
"221.46","1218.208","1.907737","-.----","-1.278","184.8","1234.492","1.907762","-.----","-.----","198.96","1172.368","1.907769","-.----","-0.284"
"221.47","1218.303","1.907906","-.----","-1.278","184.81","1234.579","1.907931","-.----","-.----","198.97","1172.431","1.907937","-.----","-0.284"
"221.48","1218.486","1.908075","-.----","-1.278","184.82","1234.603","1.908094","-.----","-.----","198.98","1172.503","1.908106","-.----","-0.284"
"221.49","1218.677","1.908237","-.----","-1.278","184.83","1234.611","1.908262","-.----","-.----","198.99","1172.574","1.908275","-.----","-0.284"
"221.5","1218.796","1.908406","-.----","-1.278","184.84","1234.651","1.908431","-.----","-.----","199","1172.638","1.908444","-.----","-0.284"
"221.51","1218.844","1.908569","-.----","-1.278","184.85","1234.722","1.9086","-.----","-.----","199.01","1172.686","1.908606","-.----","-0.284"
"221.52","1218.859","1.908737","-.----","-1.278","184.86","1234.841","1.908762","-.----","-.----","199.02","1172.765","1.908775","-.----","-0.284"
"221.53","1218.883","1.9089","-.----","-1.278","184.87","1234.961","1.908937","-.----","-.----","199.03","1172.884","1.908937","-.----","-0.284"
"221.54","1218.947","1.909069","-.----","-1.278","184.88","1235.008","1.9091","-.----","-.----","199.04","1173.035","1.909106","-.----","-0.284"
"221.55","1219.026","1.909238","-.----","-1.278","184.89","1235","1.909269","-.----","-.----","199.05","1173.186","1.909269","-.----","-0.284"
"221.56","1219.122","1.909406","-.----","-1.278","184.9","1235","1.909437","-.----","-.----","199.06","1173.321","1.909437","-.----","-0.284"
"221.57","1219.217","1.909575","-.----","-1.278","184.91","1235.072","1.909606","-.----","-.----","199.07","1173.433","1.909606","-.----","-0.284"
"221.58","1219.32","1.909744","-.----","-1.278","184.92","1235.183","1.909769","-.----","-.----","199.08","1173.504","1.909769","-.----","-0.284"
"221.59","1219.424","1.909906","-.----","-1.278","184.93","1235.31","1.909938","-.----","-.----","199.09","1173.528","1.909938","-.----","-0.284"
"221.6","1219.511","1.910075","-.----","-1.278","184.94","1235.406","1.910106","-.----","-.----","199.1","1173.512","1.9101","-.----","-0.284"
"221.61","1219.583","1.910244","-.----","-1.278","184.95","1235.477","1.910269","-.----","-.----","199.11","1173.552","1.910269","-.----","-0.284"
"221.62","1219.63","1.910406","-.----","-1.278","184.96","1235.541","1.910437","-.----","-.----","199.12","1173.671","1.910431","-.----","-0.284"
"221.63","1219.638","1.910575","-.----","-1.278","184.97","1235.628","1.9106","-.----","-.----","199.13","1173.838","1.9106","-.----","-0.284"
"221.64","1219.654","1.910744","-.----","-1.278","184.98","1235.708","1.910762","-.----","-.----","199.14","1174.005","1.910769","-.----","-0.284"
"221.65","1219.726","1.910906","-.----","-1.278","184.99","1235.771","1.910931","-.----","-.----","199.15","1174.18","1.910931","-.----","-0.284"
"221.66","1219.837","1.911075","-.----","-1.278","185","1235.867","1.911094","-.----","-.----","199.16","1174.323","1.9111","-.----","-0.284"
"221.67","1219.908","1.911244","-.----","-1.278","185.01","1236.057","1.911262","-.----","-.----","199.17","1174.402","1.911269","-.----","-0.284"
"221.68","1219.94","1.911406","-.----","-1.278","185.02","1236.288","1.911431","-.----","-.----","199.18","1174.402","1.911437","-.----","-0.284"
"221.69","1220.028","1.911575","-.----","-1.278","185.03","1236.455","1.9116","-.----","-.----","199.19","1174.394","1.911606","-.----","-0.284"
"221.7","1220.194","1.911737","-.----","-1.278","185.04","1236.502","1.911769","-.----","-.----","199.2","1174.426","1.911769","-.----","-0.284"
"221.71","1220.409","1.911906","-.----","-1.278","185.05","1236.479","1.911931","-.----","-.----","199.21","1174.498","1.911931","-.----","-0.284"
"221.72","1220.592","1.912069","-.----","-1.278","185.06","1236.455","1.9121","-.----","-.----","199.22","1174.633","1.912106","-.----","-0.284"
"221.73","1220.687","1.912237","-.----","-1.278","185.07","1236.455","1.912269","-.----","-.----","199.23","1174.776","1.912275","-.----","-0.284"
"221.74","1220.695","1.912406","-.----","-1.278","185.08","1236.502","1.912437","-.----","-.----","199.24","1174.887","1.912437","-.----","-0.284"
"221.75","1220.671","1.912569","-.----","-1.278","185.09","1236.622","1.9126","-.----","-.----","199.25","1174.974","1.912606","-.----","-0.284"
"221.76","1220.695","1.912744","-.----","-1.278","185.1","1236.796","1.912769","-.----","-.----","199.26","1175.03","1.912775","-.----","-0.284"
"221.77","1220.791","1.912906","-.----","-1.278","185.11","1236.9","1.912937","-.----","-.----","199.27","1175.102","1.912944","-.----","-0.284"
"221.78","1220.926","1.913075","-.----","-1.278","185.12","1236.947","1.913106","-.----","-.----","199.28","1175.197","1.913106","-.----","-0.284"
"221.79","1221.069","1.913237","-.----","-1.278","185.13","1236.987","1.913269","-.----","-.----","199.29","1175.324","1.913275","-.----","-0.284"
"221.8","1221.244","1.913406","-.----","-1.278","185.14","1237.043","1.913437","-.----","-.----","199.3","1175.475","1.913437","-.----","-0.284"
"221.81","1221.323","1.913575","-.----","-1.278","185.15","1237.106","1.913606","-.----","-.----","199.31","1175.602","1.913606","-.----","-0.284"
"221.82","1221.291","1.913737","-.----","-1.278","185.16","1237.17","1.913775","-.----","-.----","199.32","1175.706","1.913775","-.----","-0.284"
"221.83","1221.212","1.913906","-.----","-1.278","185.17","1237.265","1.913944","-.----","-.----","199.33","1175.785","1.913937","-.----","-0.284"
"221.84","1221.244","1.914075","-.----","-1.278","185.18","1237.408","1.914106","-.----","-.----","199.34","1175.872","1.914106","-.----","-0.284"
"221.85","1221.371","1.914244","-.----","-1.278","185.19","1237.575","1.914269","-.----","-.----","199.35","1175.976","1.914269","-.----","-0.284"
"221.86","1221.53","1.914412","-.----","-1.278","185.2","1237.71","1.914437","-.----","-.----","199.36","1176.111","1.914431","-.----","-0.284"
"221.87","1221.673","1.914581","-.----","-1.278","185.21","1237.742","1.914606","-.----","-.----","199.37","1176.254","1.914606","-.----","-0.284"
"221.88","1221.832","1.91475","-.----","-1.278","185.22","1237.734","1.914769","-.----","-.----","199.38","1176.373","1.914775","-.----","-0.284"
"221.89","1221.951","1.914912","-.----","-1.278","185.23","1237.718","1.914931","-.----","-.----","199.39","1176.476","1.914937","-.----","-0.284"
"221.9","1222.022","1.915081","-.----","-1.278","185.24","1237.734","1.915106","-.----","-.----","199.4","1176.548","1.915106","-.----","-0.284"
"221.91","1222.094","1.915244","-.----","-1.278","185.25","1237.782","1.915269","-.----","-.----","199.41","1176.651","1.915269","-.----","-0.284"
"221.92","1222.189","1.915412","-.----","-1.278","185.26","1237.853","1.915431","-.----","-.----","199.42","1176.794","1.915437","-.----","-0.284"
"221.93","1222.308","1.915575","-.----","-1.278","185.27","1237.973","1.9156","-.----","-.----","199.43","1176.906","1.915606","-.----","-0.284"
"221.94","1222.396","1.915744","-.----","-1.278","185.28","1238.131","1.915769","-.----","-.----","199.44","1176.945","1.915775","-.----","-0.284"
"221.95","1222.467","1.915906","-.----","-1.278","185.29","1238.298","1.915931","-.----","-.----","199.45","1176.977","1.915937","-.----","-0.284"
"221.96","1222.539","1.916075","-.----","-1.278","185.3","1238.441","1.916094","-.----","-.----","199.46","1177.065","1.916106","-.----","-0.284"
"221.97","1222.634","1.916237","-.----","-1.278","185.31","1238.561","1.916263","-.----","-.----","199.47","1177.136","1.916275","-.----","-0.284"
"221.98","1222.722","1.916406","-.----","-1.278","185.32","1238.696","1.916431","-.----","-.----","199.48","1177.168","1.916444","-.----","-0.284"
"221.99","1222.793","1.916569","-.----","-1.278","185.33","1238.831","1.9166","-.----","-.----","199.49","1177.231","1.916613","-.----","-0.284"
"222","1222.833","1.916737","-.----","-1.278","185.34","1238.886","1.916769","-.----","-.----","199.5","1177.351","1.916775","-.----","-0.284"
"222.01","1222.889","1.9169","-.----","-1.278","185.35","1238.855","1.916937","-.----","-.----","199.51","1177.47","1.916944","-.----","-0.284"
"222.02","1222.936","1.917069","-.----","-1.278","185.36","1238.807","1.9171","-.----","-.----","199.52","1177.541","1.917112","-.----","-0.284"
"222.03","1222.976","1.917231","-.----","-1.278","185.37","1238.839","1.917269","-.----","-.----","199.53","1177.589","1.917275","-.----","-0.284"
"222.04","1223.024","1.9174","-.----","-1.278","185.38","1238.958","1.917437","-.----","-.----","199.54","1177.677","1.917444","-.----","-0.284"
"222.05","1223.127","1.917569","-.----","-1.278","185.39","1239.085","1.917606","-.----","-.----","199.55","1177.788","1.917612","-.----","-0.284"
"222.06","1223.254","1.917731","-.----","-1.278","185.4","1239.141","1.917769","-.----","-.----","199.56","1177.907","1.917775","-.----","-0.284"
"222.07","1223.334","1.917906","-.----","-1.278","185.41","1239.157","1.917937","-.----","-.----","199.57","1178.05","1.917944","-.----","-0.284"
"222.08","1223.397","1.918069","-.----","-1.278","185.42","1239.141","1.918106","-.----","-.----","199.58","1178.233","1.918106","-.----","-0.284"
"222.09","1223.477","1.918237","-.----","-1.278","185.43","1239.157","1.918275","-.----","-.----","199.59","1178.384","1.918275","-.----","-0.284"
"222.1","1223.628","1.918406","-.----","-1.278","185.44","1239.252","1.918437","-.----","-.----","199.6","1178.447","1.918437","-.----","-0.284"
"222.11","1223.747","1.918575","-.----","-1.278","185.45","1239.427","1.9186","-.----","-.----","199.61","1178.471","1.9186","-.----","-0.284"
"222.12","1223.818","1.918744","-.----","-1.278","185.46","1239.594","1.918769","-.----","-.----","199.62","1178.543","1.918769","-.----","-0.284"
"222.13","1223.874","1.918906","-.----","-1.278","185.47","1239.681","1.918937","-.----","-.----","199.63","1178.678","1.918937","-.----","-0.284"
"222.14","1223.938","1.919075","-.----","-1.278","185.48","1239.713","1.9191","-.----","-.----","199.64","1178.821","1.9191","-.----","-0.284"
"222.15","1224.001","1.919244","-.----","-1.278","185.49","1239.8","1.919269","-.----","-.----","199.65","1178.932","1.919269","-.----","-0.284"
"222.16","1224.097","1.919412","-.----","-1.278","185.5","1239.936","1.919437","-.----","-.----","199.66","1179.004","1.919437","-.----","-0.284"
"222.17","1224.216","1.919575","-.----","-1.278","185.51","1240.063","1.9196","-.----","-.----","199.67","1179.059","1.9196","-.----","-0.284"
"222.18","1224.271","1.919744","-.----","-1.278","185.52","1240.126","1.919762","-.----","-.----","199.68","1179.131","1.919769","-.----","-0.284"
"222.19","1224.295","1.919906","-.----","-1.278","185.53","1240.15","1.919937","-.----","-.----","199.69","1179.21","1.919937","-.----","-0.284"
"222.2","1224.359","1.920075","-.----","-1.278","185.54","1240.19","1.9201","-.----","-.----","199.7","1179.282","1.920106","-.----","-0.284"
"222.21","1224.43","1.920237","-.----","-1.278","185.55","1240.238","1.920269","-.----","-.----","199.71","1179.377","1.920275","-.----","-0.284"
"222.22","1224.542","1.920406","-.----","-1.278","185.56","1240.317","1.920431","-.----","-.----","199.72","1179.496","1.920444","-.----","-0.284"
"222.23","1224.724","1.920569","-.----","-1.278","185.57","1240.46","1.9206","-.----","-.----","199.73","1179.632","1.920606","-.----","-0.284"
"222.24","1224.899","1.920731","-.----","-1.278","185.58","1240.643","1.920769","-.----","-.----","199.74","1179.783","1.920775","-.----","-0.284"
"222.25","1225.019","1.9209","-.----","-1.278","185.59","1240.778","1.920937","-.----","-.----","199.75","1179.902","1.920944","-.----","-0.284"
"222.26","1225.082","1.921075","-.----","-1.278","185.6","1240.802","1.921106","-.----","-.----","199.76","1179.981","1.921106","-.----","-0.284"
"222.27","1225.146","1.921237","-.----","-1.278","185.61","1240.754","1.921269","-.----","-.----","199.77","1180.061","1.921275","-.----","-0.284"
"222.28","1225.249","1.9214","-.----","-1.278","185.62","1240.73","1.921438","-.----","-.----","199.78","1180.196","1.921444","-.----","-0.284"
"222.29","1225.392","1.921569","-.----","-1.278","185.63","1240.81","1.921606","-.----","-.----","199.79","1180.275","1.921613","-.----","-0.284"
"222.3","1225.527","1.921737","-.----","-1.278","185.64","1240.969","1.921775","-.----","-.----","199.8","1180.331","1.921775","-.----","-0.284"
"222.31","1225.615","1.921906","-.----","-1.278","185.65","1241.104","1.921944","-.----","-.----","199.81","1180.387","1.921937","-.----","-0.284"
"222.32","1225.646","1.922075","-.----","-1.278","185.66","1241.159","1.922106","-.----","-.----","199.82","1180.498","1.922106","-.----","-0.284"
"222.33","1225.67","1.922237","-.----","-1.278","185.67","1241.199","1.922275","-.----","-.----","199.83","1180.625","1.922275","-.----","-0.284"
"222.34","1225.718","1.922406","-.----","-1.278","185.68","1241.247","1.922437","-.----","-.----","199.84","1180.736","1.922437","-.----","-0.284"
"222.35","1225.829","1.922575","-.----","-1.278","185.69","1241.342","1.922606","-.----","-.----","199.85","1180.824","1.922606","-.----","-0.284"
"222.36","1225.948","1.922744","-.----","-1.278","185.7","1241.461","1.922775","-.----","-.----","199.86","1180.871","1.922769","-.----","-0.284"
"222.37","1226.044","1.922912","-.----","-1.278","185.71","1241.557","1.922937","-.----","-.----","199.87","1180.927","1.922937","-.----","-0.284"
"222.38","1226.139","1.923081","-.----","-1.278","185.72","1241.604","1.9231","-.----","-.----","199.88","1181.022","1.923106","-.----","-0.284"
"222.39","1226.29","1.92325","-.----","-1.278","185.73","1241.597","1.923269","-.----","-.----","199.89","1181.173","1.923275","-.----","-0.284"
"222.4","1226.409","1.923412","-.----","-1.278","185.74","1241.597","1.923437","-.----","-.----","199.9","1181.324","1.923437","-.----","-0.284"
"222.41","1226.457","1.923575","-.----","-1.278","185.75","1241.676","1.9236","-.----","-.----","199.91","1181.483","1.923606","-.----","-0.284"
"222.42","1226.513","1.923744","-.----","-1.278","185.76","1241.835","1.923769","-.----","-.----","199.92","1181.666","1.923775","-.----","-0.284"
"222.43","1226.648","1.923906","-.----","-1.278","185.77","1241.994","1.923931","-.----","-.----","199.93","1181.809","1.923944","-.----","-0.284"
"222.44","1226.791","1.924075","-.----","-1.278","185.78","1242.129","1.924094","-.----","-.----","199.94","1181.865","1.924106","-.----","-0.284"
"222.45","1226.91","1.924237","-.----","-1.278","185.79","1242.208","1.924262","-.----","-.----","199.95","1181.833","1.924275","-.----","-0.284"
"222.46","1226.966","1.924406","-.----","-1.278","185.8","1242.256","1.924425","-.----","-.----","199.96","1181.841","1.924444","-.----","-0.284"
"222.47","1227.005","1.924575","-.----","-1.278","185.81","1242.28","1.924594","-.----","-.----","199.97","1181.928","1.924606","-.----","-0.284"
"222.48","1227.045","1.924737","-.----","-1.278","185.82","1242.328","1.924756","-.----","-.----","199.98","1182.008","1.924775","-.----","-0.284"
"222.49","1227.117","1.924906","-.----","-1.278","185.83","1242.439","1.924931","-.----","-.----","199.99","1182.079","1.924944","-.----","-0.284"
"222.5","1227.196","1.925069","-.----","-1.278","185.84","1242.55","1.9251","-.----","-.----","200","1182.175","1.925112","-.----","-0.284"
"222.51","1227.22","1.925231","-.----","-1.278","185.85","1242.606","1.925269","-.----","-.----","200.01","1182.262","1.925281","-.----","-0.284"
"222.52","1227.244","1.9254","-.----","-1.278","185.86","1242.63","1.925431","-.----","-.----","200.02","1182.357","1.925444","-.----","-0.284"
"222.53","1227.291","1.925569","-.----","-1.278","185.87","1242.654","1.9256","-.----","-.----","200.03","1182.516","1.925612","-.----","-0.284"
"222.54","1227.363","1.925731","-.----","-1.278","185.88","1242.773","1.925769","-.----","-.----","200.04","1182.683","1.925775","-.----","-0.284"
"222.55","1227.45","1.9259","-.----","-1.278","185.89","1242.971","1.925937","-.----","-.----","200.05","1182.802","1.925944","-.----","-0.284"
"222.56","1227.562","1.926069","-.----","-1.278","185.9","1243.146","1.926106","-.----","-.----","200.06","1182.85","1.926106","-.----","-0.284"
"222.57","1227.713","1.926237","-.----","-1.278","185.91","1243.218","1.926269","-.----","-.----","200.07","1182.914","1.926275","-.----","-0.284"
"222.58","1227.824","1.926406","-.----","-1.278","185.92","1243.258","1.926437","-.----","-.----","200.08","1183.033","1.926444","-.----","-0.284"
"222.59","1227.864","1.926575","-.----","-1.278","185.93","1243.329","1.9266","-.----","-.----","200.09","1183.176","1.926606","-.----","-0.284"
"222.6","1227.887","1.926737","-.----","-1.278","185.94","1243.44","1.926769","-.----","-.----","200.1","1183.271","1.926769","-.----","-0.284"
"222.61","1227.967","1.926906","-.----","-1.278","185.95","1243.583","1.926931","-.----","-.----","200.11","1183.311","1.926937","-.----","-0.284"
"222.62","1228.062","1.927075","-.----","-1.278","185.96","1243.679","1.9271","-.----","-.----","200.12","1183.343","1.9271","-.----","-0.284"
"222.63","1228.126","1.927238","-.----","-1.278","185.97","1243.719","1.927262","-.----","-.----","200.13","1183.391","1.927269","-.----","-0.284"
"222.64","1228.174","1.927406","-.----","-1.278","185.98","1243.695","1.927431","-.----","-.----","200.14","1183.43","1.927437","-.----","-0.284"
"222.65","1228.261","1.927575","-.----","-1.278","185.99","1243.679","1.9276","-.----","-.----","200.15","1183.47","1.9276","-.----","-0.284"
"222.66","1228.356","1.927744","-.----","-1.278","186","1243.75","1.927763","-.----","-.----","200.16","1183.526","1.927763","-.----","-0.284"
"222.67","1228.452","1.927912","-.----","-1.278","186.01","1243.893","1.927931","-.----","-.----","200.17","1183.637","1.927931","-.----","-0.284"
"222.68","1228.531","1.928075","-.----","-1.278","186.02","1244.044","1.9281","-.----","-.----","200.18","1183.74","1.9281","-.----","-0.284"
"222.69","1228.642","1.928237","-.----","-1.278","186.03","1244.1","1.928269","-.----","-.----","200.19","1183.844","1.928269","-.----","-0.284"
"222.7","1228.762","1.928406","-.----","-1.278","186.04","1244.116","1.928431","-.----","-.----","200.2","1183.963","1.928437","-.----","-0.284"
"222.71","1228.873","1.928569","-.----","-1.278","186.05","1244.14","1.9286","-.----","-.----","200.21","1184.114","1.9286","-.----","-0.284"
"222.72","1228.96","1.928737","-.----","-1.278","186.06","1244.243","1.928769","-.----","-.----","200.22","1184.273","1.928769","-.----","-0.284"
"222.73","1229.032","1.9289","-.----","-1.278","186.07","1244.402","1.928937","-.----","-.----","200.23","1184.408","1.928937","-.----","-0.284"
"222.74","1229.088","1.929069","-.----","-1.278","186.08","1244.545","1.9291","-.----","-.----","200.24","1184.479","1.929106","-.----","-0.284"
"222.75","1229.127","1.929231","-.----","-1.278","186.09","1244.632","1.929269","-.----","-.----","200.25","1184.479","1.929275","-.----","-0.284"
"222.76","1229.175","1.929406","-.----","-1.278","186.1","1244.656","1.929437","-.----","-.----","200.26","1184.503","1.929444","-.----","-0.284"
"222.77","1229.254","1.929569","-.----","-1.278","186.11","1244.656","1.929606","-.----","-.----","200.27","1184.622","1.929606","-.----","-0.284"
"222.78","1229.413","1.929737","-.----","-1.278","186.12","1244.688","1.929769","-.----","-.----","200.28","1184.781","1.929775","-.----","-0.284"
"222.79","1229.572","1.929906","-.----","-1.278","186.13","1244.776","1.929937","-.----","-.----","200.29","1184.877","1.929937","-.----","-0.284"
"222.8","1229.692","1.930069","-.----","-1.278","186.14","1244.863","1.930106","-.----","-.----","200.3","1184.932","1.930106","-.----","-0.284"
"222.81","1229.779","1.930237","-.----","-1.278","186.15","1244.942","1.930275","-.----","-.----","200.31","1185.036","1.930269","-.----","-0.284"
"222.82","1229.85","1.930406","-.----","-1.278","186.16","1245.062","1.930437","-.----","-.----","200.32","1185.107","1.930437","-.----","-0.284"
"222.83","1229.922","1.930575","-.----","-1.278","186.17","1245.213","1.930606","-.----","-.----","200.33","1185.163","1.9306","-.----","-0.284"
"222.84","1229.994","1.930744","-.----","-1.278","186.18","1245.308","1.930769","-.----","-.----","200.34","1185.226","1.930769","-.----","-0.284"
"222.85","1230.049","1.930906","-.----","-1.278","186.19","1245.403","1.930937","-.----","-.----","200.35","1185.306","1.930931","-.----","-0.284"
"222.86","1230.113","1.931075","-.----","-1.278","186.2","1245.507","1.931106","-.----","-.----","200.36","1185.409","1.9311","-.----","-0.284"
"222.87","1230.2","1.931244","-.----","-1.278","186.21","1245.61","1.931269","-.----","-.----","200.37","1185.528","1.931269","-.----","-0.284"
"222.88","1230.303","1.931412","-.----","-1.278","186.22","1245.658","1.931431","-.----","-.----","200.38","1185.624","1.931437","-.----","-0.284"
"222.89","1230.399","1.931581","-.----","-1.278","186.23","1245.705","1.9316","-.----","-.----","200.39","1185.679","1.931606","-.----","-0.284"
"222.9","1230.486","1.931744","-.----","-1.278","186.24","1245.777","1.931762","-.----","-.----","200.4","1185.719","1.931775","-.----","-0.284"
"222.91","1230.574","1.931912","-.----","-1.278","186.25","1245.856","1.931931","-.----","-.----","200.41","1185.743","1.931937","-.----","-0.284"
"222.92","1230.629","1.932075","-.----","-1.278","186.26","1245.904","1.9321","-.----","-.----","200.42","1185.791","1.932106","-.----","-0.284"
"222.93","1230.701","1.932244","-.----","-1.278","186.27","1245.991","1.932262","-.----","-.----","200.43","1185.878","1.932275","-.----","-0.284"
"222.94","1230.796","1.932413","-.----","-1.278","186.28","1246.111","1.932431","-.----","-.----","200.44","1185.958","1.932437","-.----","-0.284"
"222.95","1230.9","1.932575","-.----","-1.278","186.29","1246.206","1.9326","-.----","-.----","200.45","1186.053","1.932606","-.----","-0.284"
"222.96","1230.955","1.932744","-.----","-1.278","186.3","1246.238","1.932763","-.----","-.----","200.46","1186.188","1.932775","-.----","-0.284"
"222.97","1230.995","1.932906","-.----","-1.278","186.31","1246.206","1.932931","-.----","-.----","200.47","1186.371","1.932944","-.----","-0.284"
"222.98","1231.051","1.933069","-.----","-1.278","186.32","1246.206","1.933094","-.----","-.----","200.48","1186.53","1.933113","-.----","-0.284"
"222.99","1231.138","1.933237","-.----","-1.278","186.33","1246.301","1.933262","-.----","-.----","200.49","1186.609","1.933281","-.----","-0.284"
"223","1231.217","1.933406","-.----","-1.278","186.34","1246.468","1.933431","-.----","-.----","200.5","1186.681","1.933444","-.----","-0.284"
"223.01","1231.329","1.933569","-.----","-1.278","186.35","1246.587","1.9336","-.----","-.----","200.51","1186.776","1.933612","-.----","-0.284"
"223.02","1231.4","1.933737","-.----","-1.278","186.36","1246.611","1.933769","-.----","-.----","200.52","1186.872","1.933775","-.----","-0.284"
"223.03","1231.464","1.9339","-.----","-1.278","186.37","1246.587","1.933931","-.----","-.----","200.53","1186.959","1.933944","-.----","-0.284"
"223.04","1231.535","1.934069","-.----","-1.278","186.38","1246.635","1.9341","-.----","-.----","200.54","1187.054","1.934106","-.----","-0.284"
"223.05","1231.655","1.934231","-.----","-1.278","186.39","1246.81","1.934269","-.----","-.----","200.55","1187.166","1.934275","-.----","-0.284"
"223.06","1231.797","1.934406","-.----","-1.278","186.4","1247.032","1.934437","-.----","-.----","200.56","1187.261","1.934437","-.----","-0.284"
"223.07","1231.893","1.934569","-.----","-1.278","186.41","1247.168","1.9346","-.----","-.----","200.57","1187.348","1.934606","-.----","-0.284"
"223.08","1231.964","1.934737","-.----","-1.278","186.42","1247.183","1.934769","-.----","-.----","200.58","1187.428","1.934775","-.----","-0.284"
"223.09","1232.028","1.934906","-.----","-1.278","186.43","1247.183","1.934937","-.----","-.----","200.59","1187.523","1.934937","-.----","-0.284"
"223.1","1232.123","1.935075","-.----","-1.278","186.44","1247.231","1.9351","-.----","-.----","200.6","1187.611","1.935106","-.----","-0.284"
"223.11","1232.211","1.935244","-.----","-1.278","186.45","1247.334","1.935269","-.----","-.----","200.61","1187.73","1.935275","-.----","-0.284"
"223.12","1232.219","1.935412","-.----","-1.278","186.46","1247.454","1.935437","-.----","-.----","200.62","1187.873","1.935437","-.----","-0.284"
"223.13","1232.195","1.935575","-.----","-1.278","186.47","1247.541","1.9356","-.----","-.----","200.63","1187.992","1.9356","-.----","-0.284"
"223.14","1232.243","1.935744","-.----","-1.278","186.48","1247.589","1.935769","-.----","-.----","200.64","1188.079","1.935769","-.----","-0.284"
"223.15","1232.362","1.935912","-.----","-1.278","186.49","1247.676","1.935931","-.----","-.----","200.65","1188.103","1.935931","-.----","-0.284"
"223.16","1232.497","1.936081","-.----","-1.278","186.5","1247.795","1.9361","-.----","-.----","200.66","1188.151","1.9361","-.----","-0.284"
"223.17","1232.56","1.936244","-.----","-1.278","186.51","1247.891","1.936262","-.----","-.----","200.67","1188.223","1.936269","-.----","-0.284"
"223.18","1232.584","1.936412","-.----","-1.278","186.52","1247.954","1.936425","-.----","-.----","200.68","1188.27","1.936437","-.----","-0.284"
"223.19","1232.608","1.936575","-.----","-1.278","186.53","1248.01","1.9366","-.----","-.----","200.69","1188.31","1.936606","-.----","-0.284"
"223.2","1232.656","1.936737","-.----","-1.278","186.54","1248.05","1.936769","-.----","-.----","200.7","1188.342","1.936775","-.----","-0.284"
"223.21","1232.711","1.936906","-.----","-1.278","186.55","1248.074","1.936931","-.----","-.----","200.71","1188.453","1.936937","-.----","-0.284"
"223.22","1232.815","1.937075","-.----","-1.278","186.56","1248.097","1.9371","-.----","-.----","200.72","1188.62","1.937106","-.----","-0.284"
"223.23","1232.934","1.937231","-.----","-1.278","186.57","1248.145","1.937269","-.----","-.----","200.73","1188.771","1.937275","-.----","-0.284"
"223.24","1233.029","1.9374","-.----","-1.278","186.58","1248.193","1.937437","-.----","-.----","200.74","1188.882","1.937444","-.----","-0.284"
"223.25","1233.101","1.937569","-.----","-1.278","186.59","1248.256","1.9376","-.----","-.----","200.75","1188.954","1.937606","-.----","-0.284"
"223.26","1233.18","1.937744","-.----","-1.278","186.6","1248.352","1.937769","-.----","-.----","200.76","1189.089","1.937775","-.----","-0.284"
"223.27","1233.292","1.937906","-.----","-1.278","186.61","1248.431","1.937937","-.----","-.----","200.77","1189.248","1.937944","-.----","-0.284"
"223.28","1233.435","1.938075","-.----","-1.278","186.62","1248.479","1.938106","-.----","-.----","200.78","1189.375","1.938112","-.----","-0.284"
"223.29","1233.617","1.938237","-.----","-1.278","186.63","1248.503","1.938269","-.----","-.----","200.79","1189.438","1.938275","-.----","-0.284"
"223.3","1233.76","1.938406","-.----","-1.278","186.64","1248.566","1.938437","-.----","-.----","200.8","1189.51","1.938444","-.----","-0.284"
"223.31","1233.832","1.938575","-.----","-1.278","186.65","1248.678","1.938606","-.----","-.----","200.81","1189.629","1.938606","-.----","-0.284"
