"2 _ 1",,,,,"2 _ 2",,,,,"2 _ 3",,,,,"2 _ 4",,,,,"2 _ 5",,,,,"2 _ 6",,,,,"2 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
,,,,,,,,,,,,,,,"374.7","3278.295","26.04361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.71","3278.271","26.04444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.72","3278.335","26.04528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.73","3278.406","26.04612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.74","3278.406","26.04696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.75","3278.359","26.04779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.76","3278.311","26.04862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.77","3278.287","26.04946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.78","3278.287","26.0503","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.79","3278.295","26.05112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.8","3278.295","26.05194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.81","3278.295","26.05276","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.82","3278.295","26.0536","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.83","3278.295","26.05444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.84","3278.263","26.05528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.85","3278.248","26.05612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.86","3278.287","26.05696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.87","3278.295","26.05781","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.88","3278.216","26.05864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.89","3278.096","26.05947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.9","3277.985","26.06028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.91","3277.946","26.0611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.92","3278.009","26.06194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.93","3278.096","26.06279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.94","3278.081","26.06363","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.95","3277.961","26.06446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.96","3277.85","26.0653","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.97","3277.818","26.06614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.98","3277.818","26.06698","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"374.99","3277.826","26.0678","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375","3277.85","26.06861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.01","3277.89","26.06942","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.02","3277.89","26.07027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.03","3277.818","26.07112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.04","3277.723","26.07195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.05","3277.715","26.07279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.06","3277.747","26.07362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.07","3277.779","26.07447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.08","3277.779","26.07531","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.09","3277.747","26.07613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.1","3277.771","26.07695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.11","3277.826","26.07777","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.12","3277.89","26.07861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.13","3277.922","26.07946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.14","3277.914","26.08029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.15","3277.874","26.08113","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.16","3277.85","26.08196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.17","3277.794","26.08281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.18","3277.715","26.08364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.19","3277.651","26.08447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.2","3277.651","26.08529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.21","3277.675","26.08611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.22","3277.691","26.08695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.23","3277.691","26.08779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.24","3277.667","26.08862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.25","3277.667","26.08946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.26","3277.667","26.09029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.27","3277.62","26.09113","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.28","3277.54","26.09197","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.29","3277.461","26.0928","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.3","3277.397","26.09361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.31","3277.397","26.09443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.32","3277.469","26.09527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.33","3277.508","26.09612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.34","3277.508","26.09696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.35","3277.485","26.09779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.36","3277.469","26.09863","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.37","3277.445","26.09947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.38","3277.421","26.10029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.39","3277.413","26.10112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.4","3277.397","26.10193","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.41","3277.373","26.10275","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.42","3277.349","26.10359","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.43","3277.365","26.10444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.44","3277.349","26.10527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.45","3277.27","26.10612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.46","3277.167","26.10697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.47","3277.159","26.10781","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.48","3277.222","26.10865","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.49","3277.23","26.10947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.5","3277.167","26.11029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.51","3277.111","26.1111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.52","3277.095","26.11194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.53","3277.135","26.11279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.54","3277.143","26.11362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.55","3277.111","26.11446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.56","3277.04","26.11529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.57","3276.976","26.11614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.58","3276.944","26.11697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.59","3276.928","26.1178","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.6","3276.92","26.1186","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.61","3276.881","26.11942","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.62","3276.849","26.12027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.63","3276.825","26.12112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.64","3276.833","26.12195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.65","3276.873","26.12279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.66","3276.92","26.12362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.67","3276.952","26.12447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.68","3277","26.1253","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.69","3277","26.12612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.7","3276.952","26.12694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.71","3276.849","26.12777","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.72","3276.745","26.12861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.73","3276.698","26.12946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.74","3276.69","26.13029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.75","3276.674","26.13112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.76","3276.626","26.13196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.77","3276.571","26.1328","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.78","3276.571","26.13364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.79","3276.642","26.13446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.8","3276.722","26.13527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.81","3276.738","26.13609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.82","3276.698","26.13694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.83","3276.674","26.13778","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.84","3276.65","26.13861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.85","3276.626","26.13945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.86","3276.579","26.14029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.87","3276.523","26.14114","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.88","3276.499","26.14197","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.89","3276.475","26.1428","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.9","3276.412","26.14361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.91","3276.34","26.14443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.92","3276.253","26.14528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.93","3276.181","26.14612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.94","3276.062","26.14696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.95","3275.951","26.1478","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.96","3275.943","26.14863","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.97","3275.999","26.14948","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.98","3276.054","26.1503","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"375.99","3276.078","26.15112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376","3276.078","26.15194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.01","3276.078","26.15275","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.02","3276.062","26.15359","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.03","3276.078","26.15444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.04","3276.054","26.15527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.05","3275.999","26.15612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.06","3275.975","26.15696","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.07","3275.943","26.15781","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.08","3275.847","26.15864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.09","3275.76","26.15947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.1","3275.776","26.16027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.11","3275.808","26.1611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.12","3275.808","26.16194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.13","3275.8","26.16279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.14","3275.847","26.16362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.15","3275.919","26.16446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.16","3275.943","26.16529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.17","3275.903","26.16614","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.18","3275.879","26.16698","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.19","3275.855","26.16779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.2","3275.832","26.16862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.21","3275.832","26.16943","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.22","3275.879","26.17028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.23","3275.943","26.17112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.24","3275.951","26.17196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.25","3275.927","26.17279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.26","3275.919","26.17362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.27","3275.895","26.17446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.28","3275.871","26.17531","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.29","3275.832","26.17612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.3","3275.823","26.17694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.31","3275.808","26.17776","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.32","3275.752","26.1786","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.33","3275.665","26.17945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.34","3275.633","26.18028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.35","3275.633","26.18111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.36","3275.641","26.18196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.37","3275.601","26.18281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.38","3275.553","26.18364","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.39","3275.474","26.18446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.4","3275.386","26.18527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.41","3275.331","26.18609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.42","3275.315","26.18694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.43","3275.307","26.18779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.44","3275.267","26.18862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.45","3275.228","26.18946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.46","3275.228","26.19031","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.47","3275.291","26.19115","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.48","3275.331","26.19198","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.49","3275.315","26.19281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.5","3275.267","26.19361","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.51","3275.219","26.19443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.52","3275.18","26.19527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.53","3275.148","26.19613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.54","3275.108","26.19695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.55","3275.1","26.19779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.56","3275.084","26.19862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.57","3275.053","26.19947","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.58","3275.005","26.2003","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.59","3275.013","26.20112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.6","3275.124","26.20193","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.61","3275.267","26.20275","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.62","3275.331","26.20359","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.63","3275.259","26.20444","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.64","3275.124","26.20527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.65","3275.037","26.20611","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.66","3275.029","26.20695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.67","3275.029","26.2078","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.68","3275.013","26.20864","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.69","3275.005","26.20946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.7","3275.013","26.21028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.71","3275.029","26.2111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.72","3275.005","26.21194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.73","3274.941","26.21279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.74","3274.87","26.21362","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.75","3274.862","26.21445","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.76","3274.934","26.21529","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.77","3274.981","26.21613","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.78","3274.917","26.21697","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.79","3274.83","26.21779","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.8","3274.822","26.21861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.81","3274.87","26.21943","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.82","3274.91","26.22027","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.83","3274.91","26.22111","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.84","3274.894","26.22195","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.85","3274.894","26.22278","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.86","3274.83","26.22363","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.87","3274.735","26.22446","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.88","3274.655","26.2253","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.89","3274.608","26.22612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.9","3274.608","26.22694","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.91","3274.624","26.22776","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.92","3274.624","26.2286","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.93","3274.624","26.22945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.94","3274.655","26.23028","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.95","3274.663","26.23112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.96","3274.663","26.23196","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.97","3274.632","26.23281","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.98","3274.6","26.23365","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"376.99","3274.576","26.23447","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377","3274.6","26.23528","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.01","3274.687","26.23609","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.02","3274.775","26.23693","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.03","3274.782","26.23778","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.04","3274.679","26.23861","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.05","3274.489","26.23945","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.06","3274.345","26.24029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.07","3274.33","26.24113","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.08","3274.353","26.24197","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.09","3274.33","26.24279","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.1","3274.274","26.2436","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.11","3274.25","26.24443","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.12","3274.274","26.24527","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.13","3274.33","26.24612","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.14","3274.401","26.24695","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.15","3274.441","26.24778","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.16","3274.377","26.24862","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.17","3274.258","26.24946","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.18","3274.155","26.25029","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.19","3274.083","26.25112","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.2","3274.028","26.25194","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.21","3274.004","26.25276","-.----","-0.404",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"377.22","3273.98","26.2536","-.----","-0.404",,,,,,,,,,,,,,,
