"2 _ 1",,,,,"2 _ 2",,,,,"2 _ 3",,,,,"2 _ 4",,,,,"2 _ 5",,,,,"2 _ 6",,,,,"2 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"6.71","745.217","1.118325","0.436","0.032","6.71","876.1008","1.118338","0.5930001","0.036","6.71","889.1185","1.11835","0.6300001","0.037","6.71","456.4126","0.5591688","0.324","0.019","6.71","438.0782","0.559175","0.297","0.018","6.71","445.2387","0.5591875","0.341","0.019","6.71","447.4481","0.5591625","0.32","0.02"
"6.72","746.2661","1.119944","0.437","0.032","6.72","877.436","1.119969","0.594","0.036","6.72","890.4059","1.120044","0.631","0.038","6.72","457.0166","0.5599875","0.325","0.019","6.72","438.5551","0.560025","0.298","0.018","6.72","445.9143","0.560025","0.342","0.019","6.72","448.1475","0.5600063","0.32","0.02"
"6.73","747.3707","1.121612","0.438","0.032","6.73","878.795","1.121625","0.595","0.036","6.73","891.7252","1.121719","0.632","0.038","6.73","457.6524","0.5608","0.325","0.019","6.73","439.016","0.5608625","0.298","0.018","6.73","446.5659","0.5608562","0.342","0.019","6.73","448.8707","0.56085","0.321","0.02"
"6.74","748.5469","1.123312","0.439","0.032","6.74","880.1143","1.123312","0.596","0.036","6.74","893.0206","1.12335","0.633","0.038","6.74","458.2802","0.5616375","0.326","0.019","6.74","439.5485","0.5617","0.299","0.018","6.74","447.2017","0.561675","0.343","0.019","6.74","449.6097","0.5616937","0.321","0.02"
"6.75","749.7151","1.125006","0.439","0.032","6.75","881.3461","1.125","0.597","0.036","6.75","894.3081","1.125013","0.634","0.038","6.75","458.9319","0.5624875","0.326","0.019","6.75","440.1922","0.5625375","0.299","0.018","6.75","447.8216","0.5624875","0.343","0.019","6.75","450.3409","0.5625187","0.322","0.02"
"6.76","750.8278","1.126669","0.44","0.032","6.76","882.5699","1.126675","0.598","0.036","6.76","895.6035","1.1267","0.6350001","0.038","6.76","459.6154","0.563325","0.327","0.019","6.76","440.8598","0.563375","0.299","0.018","6.76","448.4097","0.5633187","0.344","0.019","6.76","450.9926","0.5633312","0.322","0.02"
"6.77","751.8768","1.1283","0.441","0.032","6.77","883.8574","1.1283","0.599","0.036","6.77","896.9069","1.128387","0.636","0.038","6.77","460.3148","0.5641625","0.327","0.019","6.77","441.4479","0.5642188","0.3","0.018","6.77","449.0217","0.564175","0.344","0.019","6.77","451.5727","0.5641437","0.322","0.02"
"6.78","752.9815","1.129975","0.442","0.032","6.78","885.1766","1.129956","0.6","0.037","6.78","898.1863","1.130056","0.637","0.038","6.78","460.9903","0.565","0.327","0.019","6.78","441.9883","0.5650563","0.3","0.018","6.78","449.6813","0.5650187","0.345","0.019","6.78","452.0814","0.564975","0.323","0.02"
"6.79","754.11","1.131669","0.442","0.032","6.79","886.4641","1.131637","0.601","0.037","6.79","899.4023","1.131688","0.638","0.038","6.79","461.6181","0.5658375","0.328","0.019","6.79","442.5685","0.5658687","0.301","0.018","6.79","450.3329","0.56585","0.345","0.019","6.79","452.5741","0.565825","0.323","0.02"
"6.8","755.3021","1.133369","0.443","0.032","6.8","887.7198","1.133337","0.6020001","0.037","6.8","900.5467","1.133331","0.638","0.038","6.8","462.2539","0.5666812","0.329","0.019","6.8","443.2043","0.5666812","0.301","0.018","6.8","450.9131","0.5666812","0.346","0.019","6.8","453.1145","0.5666687","0.324","0.02"
"6.81","756.5101","1.135019","0.444","0.032","6.81","888.9437","1.135006","0.603","0.037","6.81","901.6991","1.135013","0.6390001","0.038","6.81","462.9373","0.5675125","0.329","0.019","6.81","443.8957","0.5675187","0.302","0.018","6.81","451.4853","0.5675125","0.346","0.019","6.81","453.7503","0.5675","0.324","0.02"
"6.82","757.726","1.136637","0.445","0.032","6.82","890.1437","1.136631","0.604","0.037","6.82","902.915","1.136712","0.64","0.038","6.82","463.6765","0.568325","0.329","0.019","6.82","444.5553","0.5683687","0.302","0.018","6.82","452.1291","0.5683562","0.347","0.019","6.82","454.4258","0.5683375","0.325","0.02"
"6.83","758.9261","1.1383","0.446","0.032","6.83","891.3755","1.1383","0.605","0.037","6.83","904.2184","1.138387","0.641","0.038","6.83","464.3838","0.5691375","0.33","0.019","6.83","445.1593","0.5692062","0.303","0.018","6.83","452.8284","0.5691813","0.347","0.019","6.83","455.149","0.569175","0.325","0.02"
"6.84","760.1182","1.139994","0.446","0.032","6.84","892.6392","1.139987","0.606","0.037","6.84","905.5297","1.140019","0.642","0.038","6.84","465.0195","0.5699688","0.33","0.019","6.84","445.7076","0.5700437","0.303","0.018","6.84","453.488","0.57","0.348","0.019","6.84","455.8643","0.5700187","0.326","0.02"
"6.85","761.2944","1.141688","0.447","0.032","6.85","893.9266","1.141681","0.6070001","0.037","6.85","906.8171","1.141681","0.643","0.038","6.85","465.6235","0.5708125","0.331","0.019","6.85","446.2878","0.570875","0.303","0.018","6.85","454.0523","0.5708187","0.348","0.019","6.85","456.5239","0.5708438","0.326","0.02"
"6.86","762.4626","1.143344","0.448","0.033","6.86","895.1902","1.14335","0.608","0.037","6.86","908.0807","1.143369","0.6440001","0.038","6.86","466.1798","0.57165","0.331","0.019","6.86","446.9554","0.571725","0.304","0.018","6.86","454.5688","0.5716437","0.349","0.019","6.86","457.1279","0.5716625","0.327","0.02"
"6.87","763.6547","1.144969","0.449","0.033","6.87","896.4539","1.144969","0.608","0.037","6.87","909.3444","1.145069","0.645","0.038","6.87","466.7361","0.5724875","0.332","0.019","6.87","447.7024","0.5725625","0.304","0.018","6.87","455.1252","0.5724937","0.349","0.019","6.87","457.7001","0.572475","0.327","0.02"
"6.88","764.815","1.146637","0.45","0.033","6.88","897.7016","1.146619","0.609","0.037","6.88","910.6238","1.146737","0.646","0.038","6.88","467.3958","0.573325","0.332","0.019","6.88","448.4733","0.5733938","0.305","0.018","6.88","455.753","0.5733375","0.35","0.019","6.88","458.3279","0.5733","0.328","0.02"
"6.89","765.9197","1.148331","0.45","0.033","6.89","899.0049","1.1483","0.61","0.037","6.89","911.9352","1.148356","0.647","0.038","6.89","468.1269","0.5741687","0.333","0.019","6.89","449.1647","0.5742062","0.305","0.018","6.89","456.4524","0.5741687","0.35","0.02","6.89","459.0273","0.5741562","0.328","0.02"
"6.9","767.0085","1.150031","0.451","0.033","6.9","900.3083","1.150006","0.611","0.037","6.9","913.2465","1.15","0.648","0.039","6.9","468.8025","0.5750125","0.333","0.019","6.9","449.7766","0.5750125","0.306","0.018","6.9","457.1597","0.5750125","0.351","0.02","6.9","459.7426","0.5749937","0.329","0.02"
"6.91","768.0814","1.151688","0.452","0.033","6.91","901.556","1.151681","0.612","0.037","6.91","914.5181","1.151688","0.649","0.039","6.91","469.4144","0.5758375","0.334","0.019","6.91","450.3647","0.5758438","0.306","0.018","6.91","457.8511","0.57585","0.351","0.02","6.91","460.4022","0.5758312","0.329","0.021"
"6.92","769.1781","1.153312","0.453","0.033","6.92","902.7402","1.153306","0.613","0.037","6.92","915.7896","1.153394","0.65","0.039","6.92","470.0422","0.5766562","0.334","0.019","6.92","450.9846","0.5766937","0.307","0.018","6.92","458.4948","0.5766937","0.352","0.02","6.92","461.03","0.5766687","0.33","0.021"
"6.93","770.2907","1.154981","0.454","0.033","6.93","903.9164","1.154956","0.614","0.037","6.93","917.0532","1.155069","0.651","0.039","6.93","470.7416","0.5774688","0.335","0.019","6.93","451.6204","0.577525","0.307","0.018","6.93","459.1465","0.5775312","0.352","0.02","6.93","461.6181","0.5775062","0.33","0.021"
"6.94","771.3636","1.156675","0.454","0.033","6.94","905.1561","1.156637","0.615","0.037","6.94","918.3168","1.156687","0.652","0.039","6.94","471.4648","0.5783063","0.335","0.019","6.94","452.2483","0.5783625","0.308","0.018","6.94","459.822","0.57835","0.353","0.02","6.94","462.2062","0.5783437","0.33","0.021"
"6.95","772.4365","1.158356","0.455","0.033","6.95","906.4674","1.158337","0.6160001","0.037","6.95","919.5725","1.158344","0.6530001","0.039","6.95","472.1801","0.57915","0.336","0.02","6.95","452.8284","0.5792062","0.308","0.018","6.95","460.4975","0.5791625","0.353","0.02","6.95","462.7943","0.579175","0.331","0.021"
"6.96","773.565","1.160012","0.456","0.033","6.96","907.7946","1.160012","0.617","0.038","6.96","920.8043","1.160031","0.654","0.039","6.96","472.8476","0.5799937","0.336","0.02","6.96","453.3688","0.58005","0.309","0.018","6.96","461.1492","0.5799875","0.354","0.02","6.96","463.3824","0.5799937","0.331","0.021"
"6.97","774.8047","1.161637","0.457","0.033","6.97","909.09","1.161637","0.618","0.038","6.97","922.0203","1.161719","0.655","0.039","6.97","473.4914","0.580825","0.337","0.02","6.97","453.8933","0.5808875","0.309","0.019","6.97","461.7612","0.5808375","0.354","0.02","6.97","464.0261","0.5808125","0.332","0.021"
"6.98","776.1081","1.163319","0.458","0.033","6.98","910.3934","1.163288","0.619","0.038","6.98","923.2362","1.163394","0.656","0.039","6.98","474.1033","0.5816687","0.337","0.02","6.98","454.4496","0.5817125","0.309","0.019","6.98","462.381","0.5816813","0.355","0.02","6.98","464.6699","0.5816438","0.332","0.021"
"6.99","777.4353","1.165","0.459","0.033","6.99","911.665","1.164975","0.62","0.038","6.99","924.476","1.165019","0.657","0.039","6.99","474.7152","0.5825125","0.338","0.02","6.99","455.0378","0.5825312","0.31","0.019","6.99","463.0089","0.5825125","0.355","0.02","6.99","465.3136","0.5825","0.333","0.021"
"7","778.683","1.166687","0.459","0.033","7","912.9286","1.166669","0.6210001","0.038","7","925.7555","1.166675","0.6580001","0.039","7","475.3192","0.5833563","0.338","0.02","7","455.6418","0.5833437","0.31","0.019","7","463.6526","0.58335","0.356","0.02","7","465.9096","0.5833375","0.334","0.021"
"7.01","779.8036","1.168344","0.46","0.034","7.01","914.2081","1.168337","0.622","0.038","7.01","927.0668","1.168362","0.659","0.039","7.01","475.9153","0.5841812","0.339","0.02","7.01","456.2378","0.5841812","0.311","0.019","7.01","464.2963","0.5841875","0.356","0.02","7.01","466.4898","0.5841687","0.334","0.021"
"7.02","780.8129","1.169969","0.461","0.034","7.02","915.4876","1.169956","0.623","0.038","7.02","928.3622","1.17005","0.66","0.039","7.02","476.559","0.5849937","0.339","0.02","7.02","456.8497","0.5850312","0.311","0.019","7.02","464.948","0.5850375","0.357","0.02","7.02","467.054","0.585","0.334","0.021"
"7.03","781.8143","1.171631","0.462","0.034","7.03","916.7354","1.171619","0.624","0.038","7.03","929.6417","1.171719","0.661","0.039","7.03","477.2345","0.5858063","0.34","0.02","7.03","457.5014","0.585875","0.312","0.019","7.03","465.552","0.5858687","0.357","0.02","7.03","467.674","0.5858375","0.335","0.021"
"7.04","782.8951","1.173331","0.463","0.034","7.04","917.9433","1.173306","0.624","0.038","7.04","930.9451","1.173344","0.6620001","0.039","7.04","477.9021","0.5866375","0.34","0.02","7.04","458.1451","0.5867125","0.312","0.019","7.04","466.1083","0.5866812","0.358","0.02","7.04","468.3336","0.5866812","0.335","0.021"
"7.05","784.0792","1.175038","0.463","0.034","7.05","919.1434","1.175","0.625","0.038","7.05","932.2325","1.175","0.663","0.039","7.05","478.522","0.5874875","0.341","0.02","7.05","458.7491","0.5875437","0.313","0.019","7.05","466.6805","0.5874937","0.358","0.02","7.05","469.017","0.5875125","0.336","0.021"
"7.06","785.2713","1.176687","0.464","0.034","7.06","920.3593","1.176675","0.626","0.038","7.06","933.4803","1.176681","0.664","0.039","7.06","479.118","0.588325","0.341","0.02","7.06","459.3929","0.5883875","0.313","0.019","7.06","467.3004","0.5883125","0.359","0.02","7.06","469.6846","0.5883312","0.336","0.021"
"7.07","786.4157","1.178306","0.465","0.034","7.07","921.615","1.178294","0.627","0.038","7.07","934.7518","1.178381","0.665","0.039","7.07","479.7697","0.5891562","0.342","0.02","7.07","460.0843","0.5892313","0.313","0.019","7.07","467.9362","0.5891625","0.359","0.02","7.07","470.2965","0.5891438","0.337","0.021"
"7.08","787.4966","1.179975","0.466","0.034","7.08","922.9342","1.179956","0.628","0.038","7.08","936.0314","1.180062","0.666","0.04","7.08","480.4929","0.5899937","0.342","0.02","7.08","460.7995","0.5900625","0.314","0.019","7.08","468.564","0.59","0.36","0.02","7.08","470.9244","0.589975","0.337","0.021"
"7.09","788.5853","1.181662","0.467","0.034","7.09","924.2932","1.181638","0.629","0.038","7.09","937.3109","1.181681","0.6670001","0.04","7.09","481.2161","0.5908312","0.343","0.02","7.09","461.4751","0.590875","0.314","0.019","7.09","469.176","0.5908375","0.36","0.02","7.09","471.5602","0.590825","0.338","0.021"
"7.1","789.7059","1.18335","0.467","0.034","7.1","925.6442","1.18335","0.6300001","0.038","7.1","938.5586","1.183337","0.6670001","0.04","7.1","481.8519","0.5916687","0.343","0.02","7.1","462.1108","0.5916875","0.315","0.019","7.1","469.8038","0.5916812","0.361","0.02","7.1","472.2119","0.5916625","0.338","0.021"
"7.11","790.8662","1.185006","0.468","0.034","7.11","927.0032","1.185019","0.631","0.038","7.11","939.7665","1.185025","0.668","0.04","7.11","482.4241","0.5925","0.344","0.02","7.11","462.7307","0.592525","0.315","0.019","7.11","470.4634","0.5925187","0.361","0.02","7.11","472.8476","0.5924937","0.339","0.021"
"7.12","792.0186","1.186625","0.469","0.034","7.12","928.3304","1.186644","0.632","0.038","7.12","940.9427","1.186737","0.669","0.04","7.12","482.9883","0.5933125","0.344","0.02","7.12","463.3347","0.593375","0.316","0.019","7.12","471.131","0.5933625","0.362","0.02","7.12","473.4914","0.5933375","0.339","0.021"
"7.13","793.155","1.188287","0.47","0.034","7.13","929.6259","1.1883","0.633","0.038","7.13","942.1349","1.188406","0.67","0.04","7.13","483.6241","0.5941312","0.344","0.02","7.13","463.9149","0.5942062","0.316","0.019","7.13","471.7509","0.5941938","0.362","0.02","7.13","474.151","0.5941687","0.34","0.021"
"7.14","794.2518","1.189981","0.471","0.034","7.14","930.9053","1.189981","0.634","0.039","7.14","943.3985","1.190025","0.671","0.04","7.14","484.2997","0.5949687","0.345","0.02","7.14","464.4712","0.5950375","0.317","0.019","7.14","472.3708","0.5950125","0.363","0.02","7.14","474.8106","0.5950187","0.34","0.021"
"7.15","795.3723","1.191681","0.471","0.034","7.15","932.2087","1.191669","0.6350001","0.039","7.15","944.7256","1.191681","0.6720001","0.04","7.15","485.0149","0.5958188","0.345","0.02","7.15","465.0354","0.595875","0.317","0.019","7.15","473.0304","0.595825","0.363","0.02","7.15","475.4623","0.5958437","0.341","0.021"
"7.16","796.5485","1.193337","0.472","0.035","7.16","933.4485","1.193344","0.636","0.039","7.16","946.0608","1.193362","0.673","0.04","7.16","485.7063","0.5966625","0.346","0.02","7.16","465.6633","0.5967187","0.318","0.019","7.16","473.7139","0.59665","0.364","0.02","7.16","476.0742","0.5966625","0.341","0.021"
"7.17","797.7883","1.194963","0.473","0.035","7.17","934.6247","1.194969","0.637","0.039","7.17","947.3721","1.195056","0.674","0.04","7.17","486.3818","0.5974875","0.346","0.02","7.17","466.307","0.59755","0.318","0.019","7.17","474.3894","0.5975","0.364","0.02","7.17","476.6305","0.5974813","0.341","0.021"
"7.18","799.0122","1.196638","0.474","0.035","7.18","935.7929","1.196612","0.638","0.039","7.18","948.6278","1.196731","0.675","0.04","7.18","487.0097","0.598325","0.347","0.02","7.18","466.9746","0.5983812","0.319","0.019","7.18","474.9695","0.59835","0.365","0.02","7.18","477.1471","0.5983125","0.342","0.021"
"7.19","800.1964","1.198331","0.475","0.035","7.19","937.0089","1.1983","0.6390001","0.039","7.19","949.8755","1.19835","0.6760001","0.04","7.19","487.6216","0.5991625","0.347","0.02","7.19","467.6263","0.5991938","0.319","0.019","7.19","475.5099","0.5991812","0.365","0.02","7.19","477.7114","0.5991625","0.342","0.021"
"7.2","801.3169","1.200019","0.476","0.035","7.2","938.2487","1.200006","0.64","0.039","7.2","951.163","1.199994","0.677","0.04","7.2","488.2733","0.6","0.348","0.02","7.2","468.2462","0.6000125","0.319","0.019","7.2","476.0901","0.6000187","0.366","0.02","7.2","478.363","0.6","0.343","0.021"
"7.21","802.4216","1.201669","0.476","0.035","7.21","939.5123","1.201687","0.641","0.039","7.21","952.4504","1.201687","0.678","0.04","7.21","488.9488","0.600825","0.348","0.02","7.21","468.866","0.60085","0.32","0.019","7.21","476.71","0.6008562","0.366","0.02","7.21","479.0862","0.6008312","0.343","0.021"
"7.22","803.5342","1.203294","0.477","0.035","7.22","940.8156","1.203313","0.642","0.039","7.22","953.7538","1.203387","0.679","0.04","7.22","489.5846","0.6016437","0.349","0.02","7.22","469.47","0.6017","0.32","0.019","7.22","477.3537","0.6017","0.367","0.02","7.22","479.7697","0.601675","0.344","0.021"
"7.23","804.6786","1.204969","0.478","0.035","7.23","942.1031","1.204969","0.643","0.039","7.23","954.9936","1.205069","0.68","0.04","7.23","490.1727","0.6024625","0.349","0.02","7.23","470.0581","0.6025437","0.321","0.019","7.23","477.9736","0.6025375","0.367","0.02","7.23","480.3896","0.6025125","0.344","0.021"
"7.24","805.8309","1.206662","0.479","0.035","7.24","943.3349","1.206656","0.643","0.039","7.24","956.2254","1.206694","0.6810001","0.04","7.24","490.7608","0.6032937","0.35","0.02","7.24","470.5985","0.603375","0.321","0.019","7.24","478.5697","0.6033562","0.368","0.02","7.24","480.9618","0.6033562","0.345","0.021"
"7.25","806.9753","1.208356","0.48","0.035","7.25","944.5429","1.208337","0.6440001","0.039","7.25","957.4731","1.208356","0.682","0.04","7.25","491.3648","0.6041437","0.35","0.02","7.25","471.1628","0.6042063","0.322","0.019","7.25","479.1419","0.6041625","0.368","0.021","7.25","481.542","0.6041812","0.345","0.021"
"7.26","808.1198","1.210006","0.48","0.035","7.26","945.7588","1.210006","0.645","0.039","7.26","958.7606","1.210037","0.683","0.041","7.26","492.0085","0.6049812","0.351","0.02","7.26","471.8304","0.6050437","0.322","0.019","7.26","479.7617","0.6049875","0.369","0.021","7.26","482.1539","0.605","0.346","0.021"
"7.27","809.2086","1.211631","0.481","0.035","7.27","946.9907","1.211625","0.646","0.039","7.27","960.0322","1.211719","0.684","0.041","7.27","492.6205","0.6058187","0.351","0.02","7.27","472.5854","0.6058812","0.322","0.019","7.27","480.3976","0.6058437","0.369","0.021","7.27","482.8056","0.6058062","0.346","0.021"
"7.28","810.2735","1.213313","0.482","0.035","7.28","948.2304","1.213281","0.647","0.039","7.28","961.2878","1.213387","0.6850001","0.041","7.28","493.2324","0.6066625","0.352","0.02","7.28","473.3483","0.6067125","0.323","0.019","7.28","481.0731","0.6066812","0.37","0.021","7.28","483.4572","0.6066375","0.347","0.022"
"7.29","811.3305","1.215006","0.483","0.035","7.29","949.502","1.214969","0.648","0.039","7.29","962.5037","1.215019","0.686","0.041","7.29","493.8682","0.6075","0.352","0.02","7.29","474.0159","0.6075312","0.323","0.019","7.29","481.7565","0.6075125","0.37","0.021","7.29","484.0851","0.6074812","0.347","0.022"
"7.3","812.4749","1.216694","0.484","0.035","7.3","950.7656","1.216663","0.649","0.039","7.3","963.7197","1.216669","0.687","0.041","7.3","494.5437","0.6083437","0.353","0.02","7.3","474.596","0.6083437","0.324","0.019","7.3","482.432","0.60835","0.371","0.021","7.3","484.7368","0.6083187","0.348","0.022"
"7.31","813.6511","1.218344","0.484","0.035","7.31","951.9816","1.218331","0.65","0.039","7.31","964.9833","1.21835","0.688","0.041","7.31","495.2431","0.609175","0.353","0.02","7.31","475.1126","0.609175","0.324","0.019","7.31","483.1076","0.6091875","0.371","0.021","7.31","485.3884","0.6091625","0.348","0.022"
"7.32","814.8432","1.219962","0.485","0.036","7.32","953.1975","1.21995","0.651","0.04","7.32","966.3026","1.220044","0.689","0.041","7.32","495.9345","0.6099938","0.354","0.021","7.32","475.6133","0.610025","0.325","0.019","7.32","483.7831","0.6100312","0.372","0.021","7.32","486.0242","0.6100062","0.349","0.022"
"7.33","816.0353","1.221619","0.486","0.036","7.33","954.477","1.221619","0.652","0.04","7.33","967.598","1.221712","0.6900001","0.041","7.33","496.5941","0.6108","0.354","0.021","7.33","476.1617","0.6108625","0.325","0.019","7.33","484.4586","0.6108625","0.372","0.021","7.33","486.66","0.6108437","0.349","0.022"
"7.34","817.1797","1.223319","0.487","0.036","7.34","955.7883","1.223306","0.6530001","0.04","7.34","968.8218","1.223337","0.6900001","0.041","7.34","497.2696","0.6116312","0.355","0.021","7.34","476.7736","0.6117","0.326","0.02","7.34","485.1341","0.6116812","0.373","0.021","7.34","487.2799","0.6116875","0.35","0.022"
"7.35","818.2923","1.225019","0.488","0.036","7.35","957.0917","1.225006","0.654","0.04","7.35","970.0378","1.225","0.691","0.041","7.35","497.9293","0.6124812","0.355","0.021","7.35","477.4491","0.6125375","0.326","0.02","7.35","485.7858","0.6125","0.373","0.021","7.35","487.9554","0.6125187","0.35","0.022"
"7.36","819.4606","1.226675","0.489","0.036","7.36","958.3394","1.226687","0.655","0.04","7.36","971.2935","1.226687","0.692","0.041","7.36","498.565","0.6133187","0.356","0.021","7.36","478.1485","0.6133875","0.327","0.02","7.36","486.4534","0.613325","0.374","0.021","7.36","488.623","0.6133375","0.351","0.022"
"7.37","820.748","1.2283","0.489","0.036","7.37","959.5553","1.228306","0.656","0.04","7.37","972.5729","1.228394","0.693","0.041","7.37","499.1452","0.61415","0.356","0.021","7.37","478.824","0.6142312","0.327","0.02","7.37","487.1289","0.6141688","0.374","0.021","7.37","489.219","0.61415","0.351","0.022"
"7.38","822.0275","1.229969","0.49","0.036","7.38","960.803","1.22995","0.657","0.04","7.38","973.9161","1.230069","0.694","0.041","7.38","499.6697","0.6149812","0.357","0.021","7.38","479.42","0.6150562","0.328","0.02","7.38","487.7806","0.6150125","0.375","0.021","7.38","489.7674","0.6149812","0.351","0.022"
"7.39","823.1719","1.231663","0.491","0.036","7.39","962.1064","1.231631","0.6580001","0.04","7.39","975.2353","1.231687","0.6950001","0.041","7.39","500.2181","0.6158313","0.357","0.021","7.39","479.9922","0.6158687","0.328","0.02","7.39","488.3925","0.6158437","0.375","0.021","7.39","490.3158","0.6158313","0.352","0.022"
"7.4","824.1971","1.233356","0.492","0.036","7.4","963.37","1.233331","0.659","0.04","7.4","976.5148","1.233331","0.696","0.041","7.4","500.8539","0.616675","0.357","0.021","7.4","480.5883","0.6166812","0.329","0.02","7.4","488.9965","0.6166812","0.376","0.021","7.4","490.9674","0.6166688","0.352","0.022"
"7.41","825.2382","1.235012","0.493","0.036","7.41","964.5541","1.235006","0.66","0.04","7.41","977.7228","1.235012","0.697","0.041","7.41","501.5771","0.6175","0.358","0.021","7.41","481.2797","0.6175125","0.329","0.02","7.41","489.5608","0.6175125","0.376","0.021","7.41","491.7304","0.6175062","0.353","0.022"
"7.42","826.3906","1.236637","0.493","0.036","7.42","965.7065","1.236631","0.661","0.04","7.42","978.9229","1.236719","0.698","0.041","7.42","502.2844","0.6183125","0.358","0.021","7.42","482.0108","0.6183625","0.329","0.02","7.42","490.125","0.6183562","0.377","0.021","7.42","492.4377","0.6183375","0.353","0.022"
"7.43","827.6304","1.238306","0.494","0.036","7.43","966.8748","1.238287","0.6620001","0.04","7.43","980.1547","1.238394","0.6990001","0.041","7.43","502.936","0.619125","0.359","0.021","7.43","482.6784","0.6192","0.33","0.02","7.43","490.7608","0.6191937","0.377","0.021","7.43","493.0258","0.6191812","0.354","0.022"
"7.44","828.8622","1.24","0.495","0.036","7.44","968.0907","1.239969","0.663","0.04","7.44","981.4263","1.240013","0.7","0.042","7.44","503.548","0.6199563","0.359","0.021","7.44","483.2506","0.6200312","0.33","0.02","7.44","491.4284","0.6200125","0.378","0.021","7.44","493.5821","0.6200187","0.354","0.022"
"7.45","830.0623","1.241687","0.496","0.036","7.45","969.3384","1.241663","0.664","0.04","7.45","982.7296","1.241669","-.----","0.042","7.45","504.1679","0.6208062","0.36","0.021","7.45","483.7672","0.620875","0.331","0.02","7.45","492.088","0.620825","0.378","0.021","7.45","494.2417","0.62085","0.355","0.022"
"7.46","831.2067","1.243338","0.497","0.036","7.46","970.6179","1.243338","0.665","0.04","7.46","984.017","1.243362","-.----","0.042","7.46","504.7639","0.6216375","0.36","0.021","7.46","484.2997","0.6217125","0.331","0.02","7.46","492.7158","0.62165","0.379","0.021","7.46","494.9808","0.6216625","0.355","0.022"
"7.47","832.2875","1.244962","0.497","0.037","7.47","971.9054","1.244969","0.666","0.04","7.47","985.2648","1.24505","-.----","0.042","7.47","505.3361","0.6224812","0.361","0.021","7.47","484.8401","0.6225562","0.332","0.02","7.47","493.3198","0.6224937","0.379","0.021","7.47","495.6643","0.6224812","0.356","0.022"
"7.48","833.3762","1.246637","0.498","0.037","7.48","973.2246","1.246619","0.666","0.04","7.48","986.4966","1.246725","-.----","0.042","7.48","505.9242","0.623325","0.361","0.021","7.48","485.3964","0.6233813","0.332","0.02","7.48","493.9079","0.6233375","0.38","0.021","7.48","496.2206","0.6233125","0.356","0.022"
"7.49","834.5286","1.248325","0.499","0.037","7.49","974.52","1.248312","0.6670001","0.04","7.49","987.7364","1.24835","-.----","0.042","7.49","506.5759","0.6241625","0.362","0.021","7.49","485.9845","0.6242","0.332","0.02","7.49","494.5199","0.624175","0.38","0.021","7.49","496.7133","0.6241625","0.357","0.022"
"7.5","835.6889","1.250013","0.5","0.037","7.5","975.736","1.250006","0.668","0.041","7.5","988.9841","1.250006","-.----","0.042","7.5","507.2832","0.6250063","0.362","0.021","7.5","486.6362","0.6250125","0.333","0.02","7.5","495.1398","0.6250125","0.381","0.021","7.5","497.2537","0.625","0.357","0.022"
"7.51","836.7777","1.251669","0.501","0.037","7.51","976.9519","1.251681","0.669","0.041","88.3","930.7385","1.253931","-.----","-.----","7.51","508.0223","0.6258312","0.363","0.021","7.51","487.3196","0.6258438","0.333","0.02","7.51","495.704","0.6258562","0.381","0.021","7.51","497.8736","0.6258312","0.358","0.022"
"7.52","837.8506","1.253294","0.502","0.037","7.52","978.2394","1.2533","0.67","0.041","88.31","930.6749","1.255169","-.----","-.----","7.52","508.7693","0.62665","0.363","0.021","7.52","487.9951","0.6266875","0.334","0.02","7.52","496.308","0.6267062","0.382","0.021","7.52","498.5174","0.6266688","0.358","0.022"
"7.53","838.9553","1.254969","0.502","0.037","7.53","979.6143","1.254962","0.671","0.041","88.32","930.6193","1.256681","-.----","-.----","7.53","509.5164","0.6274687","0.364","0.021","7.53","488.6468","0.6275312","0.334","0.02","7.53","496.9676","0.6275375","0.382","0.021","7.53","499.1531","0.6275063","0.359","0.022"
"7.54","840.0758","1.256662","0.503","0.037","7.54","980.9653","1.256644","0.6720001","0.041","88.33","930.6749","1.258312","-.----","-.----","7.54","510.2158","0.6283","0.364","0.021","7.54","489.2667","0.6283687","0.335","0.02","7.54","497.6749","0.6283562","0.383","0.021","7.54","499.781","0.6283438","0.359","0.022"
"7.55","841.2599","1.258362","0.504","0.037","7.55","982.2448","1.258337","0.673","0.041","88.34","930.953","1.259994","-.----","-.----","7.55","510.8436","0.62915","0.365","0.021","7.55","489.8866","0.6292062","0.335","0.02","7.55","498.3584","0.6291625","0.383","0.021","7.55","500.4406","0.629175","0.36","0.022"
"7.56","842.4998","1.260013","0.505","0.037","7.56","983.4369","1.260006","0.674","0.041","88.35","931.5332","1.261688","-.----","-.----","7.56","511.4635","0.6299937","0.365","0.021","7.56","490.4985","0.6300437","0.336","0.02","7.56","498.9862","0.6299875","0.384","0.021","7.56","501.132","0.6299937","0.36","0.022"
