"4 _ 1",,,,,"4 _ 2",,,,,"4 _ 3",,,,,"4 _ 4",,,,,"4 _ 5",,,,,"4 _ 6",,,,,"4 _ 7",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm","sec","N","mm","mm","mm"
"94.81","2911.727","1.339819","-.----","-0.357","98.6","2710.311","1.339575","-.----","-0.31","81.15","2816.836","1.340025","-.----","-0.306","89.31","2897.747","1.339481","-.----","-0.355","84.94","3046.759","1.339437","-.----","-0.357","91.79","2694.734","1.339456","-.----","-0.352","96.58","2899.472","1.340019","-.----","-0.353"
"94.82","2912.704","1.340319","-.----","-0.357","98.61","2711.407","1.340081","-.----","-0.31","81.16","2817.837","1.340525","-.----","-0.306","89.32","2898.606","1.339988","-.----","-0.355","84.95","3047.768","1.339944","-.----","-0.357","91.8","2695.886","1.339956","-.----","-0.352","96.59","2900.688","1.340525","-.----","-0.353"
"94.83","2913.666","1.340825","-.----","-0.357","98.62","2712.488","1.340575","-.----","-0.31","81.17","2818.871","1.341019","-.----","-0.306","89.33","2899.512","1.340494","-.----","-0.355","84.96","3048.793","1.340444","-.----","-0.357","91.81","2696.967","1.340456","-.----","-0.352","96.6","2901.951","1.341025","-.----","-0.353"
"94.84","2914.588","1.341319","-.----","-0.357","98.63","2713.585","1.341069","-.----","-0.31","81.18","2819.904","1.341519","-.----","-0.306","89.34","2900.481","1.340987","-.----","-0.355","84.97","3049.779","1.340956","-.----","-0.357","91.82","2698.032","1.340962","-.----","-0.352","96.61","2903.128","1.341531","-.----","-0.353"
"94.85","2915.406","1.341819","-.----","-0.357","98.64","2714.666","1.341556","-.----","-0.31","81.19","2820.977","1.342025","-.----","-0.306","89.35","2901.49","1.341481","-.----","-0.355","84.98","3050.772","1.341456","-.----","-0.357","91.83","2699.168","1.341475","-.----","-0.352","96.62","2904.177","1.342037","-.----","-0.353"
"94.86","2916.217","1.342312","-.----","-0.357","98.65","2715.762","1.34205","-.----","-0.31","81.2","2822.033","1.342531","-.----","-0.306","89.36","2902.548","1.341975","-.----","-0.355","84.99","3051.79","1.341944","-.----","-0.357","91.84","2700.361","1.341975","-.----","-0.352","96.63","2905.091","1.342531","-.----","-0.353"
"94.87","2917.075","1.3428","-.----","-0.357","98.66","2716.819","1.342544","-.----","-0.31","81.21","2823.083","1.343031","-.----","-0.306","89.37","2903.573","1.342475","-.----","-0.355","85","3052.799","1.342438","-.----","-0.357","91.85","2701.593","1.342462","-.----","-0.352","96.64","2905.981","1.343025","-.----","-0.353"
"94.88","2918.021","1.343287","-.----","-0.357","98.67","2717.773","1.34305","-.----","-0.31","81.22","2824.14","1.343531","-.----","-0.306","89.38","2904.495","1.342963","-.----","-0.355","85.01","3053.792","1.342937","-.----","-0.357","91.86","2702.801","1.342963","-.----","-0.352","96.65","2906.99","1.343519","-.----","-0.353"
"94.89","2919.006","1.343794","-.----","-0.357","98.68","2718.711","1.343562","-.----","-0.31","81.23","2825.236","1.344031","-.----","-0.306","89.39","2905.345","1.343462","-.----","-0.355","85.02","3054.73","1.343425","-.----","-0.357","91.87","2703.969","1.343456","-.----","-0.352","96.66","2908.142","1.344012","-.----","-0.353"
"94.9","2920.008","1.3443","-.----","-0.357","98.69","2719.752","1.344069","-.----","-0.31","81.24","2826.293","1.344519","-.----","-0.306","89.4","2906.235","1.343975","-.----","-0.355","85.03","3055.676","1.343925","-.----","-0.357","91.88","2705.129","1.343944","-.----","-0.352","96.67","2909.255","1.3445","-.----","-0.353"
"94.91","2921.001","1.344813","-.----","-0.357","98.7","2720.896","1.344569","-.----","-0.31","81.25","2827.295","1.345012","-.----","-0.306","89.41","2907.229","1.344481","-.----","-0.355","85.04","3056.669","1.344437","-.----","-0.357","91.89","2706.313","1.344444","-.----","-0.352","96.68","2910.217","1.344994","-.----","-0.353"
"94.92","2921.955","1.345319","-.----","-0.357","98.71","2722.088","1.345062","-.----","-0.31","81.26","2828.225","1.3455","-.----","-0.306","89.42","2908.262","1.344988","-.----","-0.355","85.05","3057.702","1.344944","-.----","-0.357","91.9","2707.458","1.344956","-.----","-0.352","96.69","2911.162","1.3455","-.----","-0.353"
"94.93","2922.869","1.345812","-.----","-0.357","98.72","2723.241","1.345556","-.----","-0.31","81.27","2829.17","1.346","-.----","-0.306","89.43","2909.239","1.345487","-.----","-0.355","85.06","3058.688","1.34545","-.----","-0.357","91.91","2708.57","1.345462","-.----","-0.352","96.7","2912.219","1.346006","-.----","-0.353"
"94.94","2923.775","1.346306","-.----","-0.357","98.73","2724.282","1.346056","-.----","-0.31","81.28","2830.172","1.346512","-.----","-0.306","89.44","2910.177","1.345981","-.----","-0.355","85.07","3059.618","1.34595","-.----","-0.357","91.92","2709.699","1.345969","-.----","-0.352","96.71","2913.388","1.346512","-.----","-0.353"
"94.95","2924.744","1.346806","-.----","-0.357","98.74","2725.228","1.346569","-.----","-0.31","81.29","2831.205","1.347025","-.----","-0.306","89.45","2911.155","1.346475","-.----","-0.355","85.08","3060.563","1.346444","-.----","-0.357","91.93","2710.875","1.346469","-.----","-0.352","96.72","2914.564","1.347013","-.----","-0.353"
"94.96","2925.73","1.347312","-.----","-0.357","98.75","2726.181","1.347069","-.----","-0.31","81.3","2832.214","1.347531","-.----","-0.306","89.46","2912.124","1.346975","-.----","-0.355","85.09","3061.541","1.346937","-.----","-0.357","91.94","2712.067","1.346962","-.----","-0.352","96.73","2915.661","1.347506","-.----","-0.353"
"94.97","2926.747","1.347819","-.----","-0.357","98.76","2727.198","1.347575","-.----","-0.31","81.31","2833.136","1.348031","-.----","-0.306","89.47","2913.078","1.347475","-.----","-0.355","85.1","3062.566","1.347438","-.----","-0.357","91.95","2713.283","1.347456","-.----","-0.352","96.74","2916.662","1.348012","-.----","-0.353"
"94.98","2927.701","1.348319","-.----","-0.357","98.77","2728.263","1.348081","-.----","-0.31","81.32","2834.066","1.348519","-.----","-0.306","89.48","2913.992","1.347981","-.----","-0.355","85.11","3063.631","1.347937","-.----","-0.357","91.96","2714.475","1.347956","-.----","-0.352","96.75","2917.695","1.348512","-.----","-0.353"
"94.99","2928.583","1.348825","-.----","-0.357","98.78","2729.344","1.348575","-.----","-0.31","81.33","2835.043","1.349025","-.----","-0.306","89.49","2914.882","1.348487","-.----","-0.355","85.12","3064.68","1.348444","-.----","-0.357","91.97","2715.619","1.348456","-.----","-0.352","96.76","2918.823","1.349019","-.----","-0.353"
"95","2929.489","1.349331","-.----","-0.357","98.79","2730.409","1.349075","-.----","-0.31","81.34","2836.084","1.349525","-.----","-0.306","89.5","2915.78","1.348987","-.----","-0.355","85.13","3065.689","1.34895","-.----","-0.357","91.98","2716.724","1.348962","-.----","-0.352","96.77","2920.04","1.349519","-.----","-0.353"
"95.01","2930.474","1.349831","-.----","-0.357","98.8","2731.458","1.349562","-.----","-0.31","81.35","2837.11","1.350025","-.----","-0.306","89.51","2916.686","1.349481","-.----","-0.355","85.14","3066.691","1.34945","-.----","-0.357","91.99","2717.821","1.349469","-.----","-0.352","96.78","2921.255","1.350025","-.----","-0.353"
"95.02","2931.515","1.350319","-.----","-0.357","98.81","2732.5","1.350056","-.----","-0.31","81.36","2838.087","1.350525","-.----","-0.306","89.52","2917.6","1.349981","-.----","-0.355","85.15","3067.716","1.34995","-.----","-0.357","92","2718.965","1.349975","-.----","-0.352","96.79","2922.4","1.350537","-.----","-0.353"
"95.03","2932.469","1.350819","-.----","-0.357","98.82","2733.556","1.35055","-.----","-0.31","81.37","2839.041","1.351031","-.----","-0.306","89.53","2918.514","1.350475","-.----","-0.355","85.16","3068.733","1.350444","-.----","-0.357","92.01","2720.141","1.350469","-.----","-0.352","96.8","2923.473","1.351031","-.----","-0.353"
"95.04","2933.319","1.351306","-.----","-0.357","98.83","2734.637","1.351044","-.----","-0.31","81.38","2839.994","1.351531","-.----","-0.306","89.54","2919.443","1.350963","-.----","-0.355","85.17","3069.774","1.350937","-.----","-0.357","92.02","2721.318","1.350969","-.----","-0.352","96.81","2924.53","1.351531","-.----","-0.353"
"95.05","2934.186","1.351794","-.----","-0.357","98.84","2735.686","1.35155","-.----","-0.31","81.39","2840.996","1.352031","-.----","-0.306","89.55","2920.333","1.351456","-.----","-0.355","85.18","3070.768","1.351431","-.----","-0.357","92.03","2722.454","1.351462","-.----","-0.352","96.82","2925.603","1.352019","-.----","-0.353"
"95.06","2935.1","1.352306","-.----","-0.357","98.85","2736.696","1.352062","-.----","-0.31","81.4","2842.077","1.352531","-.----","-0.306","89.56","2921.232","1.351956","-.----","-0.355","85.19","3071.698","1.351919","-.----","-0.357","92.04","2723.543","1.35195","-.----","-0.352","96.83","2926.683","1.352506","-.----","-0.353"
"95.07","2936.053","1.352812","-.----","-0.357","98.86","2737.665","1.352569","-.----","-0.31","81.41","2843.181","1.353019","-.----","-0.306","89.57","2922.122","1.352469","-.----","-0.355","85.2","3072.572","1.352425","-.----","-0.357","92.05","2724.624","1.352437","-.----","-0.352","96.84","2927.725","1.353","-.----","-0.353"
"95.08","2936.967","1.353319","-.----","-0.357","98.87","2738.627","1.353063","-.----","-0.31","81.42","2844.23","1.353506","-.----","-0.306","89.58","2923.036","1.352981","-.----","-0.355","85.21","3073.446","1.352931","-.----","-0.357","92.06","2725.744","1.352937","-.----","-0.352","96.85","2928.702","1.353506","-.----","-0.353"
"95.09","2937.889","1.353825","-.----","-0.357","98.88","2739.62","1.353556","-.----","-0.31","81.43","2845.216","1.354006","-.----","-0.306","89.59","2923.981","1.353487","-.----","-0.355","85.22","3074.344","1.353444","-.----","-0.357","92.07","2726.944","1.35345","-.----","-0.352","96.86","2929.703","1.354012","-.----","-0.353"
"95.1","2938.819","1.354319","-.----","-0.357","98.89","2740.653","1.354062","-.----","-0.31","81.44","2846.169","1.354512","-.----","-0.306","89.6","2924.959","1.353981","-.----","-0.355","85.23","3075.329","1.35395","-.----","-0.357","92.08","2728.168","1.353962","-.----","-0.352","96.87","2930.729","1.354512","-.----","-0.353"
"95.11","2939.773","1.354813","-.----","-0.357","98.9","2741.718","1.354563","-.----","-0.31","81.45","2847.036","1.355025","-.----","-0.306","89.61","2925.984","1.354475","-.----","-0.355","85.24","3076.402","1.354444","-.----","-0.357","92.09","2729.321","1.354469","-.----","-0.352","96.88","2931.754","1.355019","-.----","-0.353"
"95.12","2940.718","1.355312","-.----","-0.357","98.91","2742.791","1.355069","-.----","-0.31","81.46","2847.91","1.355531","-.----","-0.306","89.62","2926.993","1.354981","-.----","-0.355","85.25","3077.515","1.354937","-.----","-0.357","92.1","2730.425","1.354969","-.----","-0.352","96.89","2932.731","1.355512","-.----","-0.353"
"95.13","2941.672","1.355819","-.----","-0.357","98.92","2743.888","1.355569","-.----","-0.31","81.47","2848.959","1.356037","-.----","-0.306","89.63","2927.955","1.355481","-.----","-0.355","85.26","3078.604","1.355438","-.----","-0.357","92.11","2731.506","1.355462","-.----","-0.352","96.9","2933.717","1.356012","-.----","-0.353"
"95.14","2942.642","1.356325","-.----","-0.357","98.93","2744.985","1.356075","-.----","-0.31","81.48","2850.135","1.356531","-.----","-0.306","89.64","2928.869","1.355981","-.----","-0.355","85.27","3079.661","1.355944","-.----","-0.357","92.12","2732.666","1.355963","-.----","-0.352","96.91","2934.766","1.356512","-.----","-0.353"
"95.15","2943.619","1.356825","-.----","-0.357","98.94","2746.05","1.356581","-.----","-0.31","81.49","2851.343","1.357025","-.----","-0.306","89.65","2929.799","1.356488","-.----","-0.355","85.28","3080.694","1.356444","-.----","-0.357","92.13","2733.874","1.356462","-.----","-0.352","96.92","2935.871","1.357013","-.----","-0.353"
"95.16","2944.541","1.357331","-.----","-0.357","98.95","2747.099","1.357075","-.----","-0.31","81.5","2852.448","1.357525","-.----","-0.306","89.66","2930.737","1.356987","-.----","-0.355","85.29","3081.656","1.35695","-.----","-0.357","92.14","2735.066","1.356962","-.----","-0.352","96.93","2937.031","1.357512","-.----","-0.353"
"95.17","2945.375","1.357831","-.----","-0.357","98.96","2748.148","1.357562","-.----","-0.31","81.51","2853.37","1.358025","-.----","-0.306","89.67","2931.682","1.357487","-.----","-0.355","85.3","3082.585","1.35745","-.----","-0.357","92.15","2736.227","1.357469","-.----","-0.352","96.94","2938.159","1.358012","-.----","-0.353"
"95.18","2946.234","1.358325","-.----","-0.357","98.97","2749.141","1.358063","-.----","-0.31","81.52","2854.228","1.358531","-.----","-0.306","89.68","2932.652","1.357988","-.----","-0.355","85.31","3083.515","1.357956","-.----","-0.357","92.16","2737.339","1.357975","-.----","-0.352","96.95","2939.192","1.358525","-.----","-0.353"
"95.19","2947.195","1.358819","-.----","-0.357","98.98","2750.087","1.358556","-.----","-0.31","81.53","2855.11","1.359038","-.----","-0.306","89.69","2933.574","1.358481","-.----","-0.355","85.32","3084.493","1.35845","-.----","-0.357","92.17","2738.46","1.358475","-.----","-0.352","96.96","2940.218","1.359025","-.----","-0.353"
"95.2","2948.276","1.359312","-.----","-0.357","98.99","2751.001","1.35905","-.----","-0.31","81.54","2856.104","1.359537","-.----","-0.306","89.7","2934.424","1.358975","-.----","-0.355","85.33","3085.454","1.358944","-.----","-0.357","92.18","2739.573","1.358969","-.----","-0.352","96.97","2941.33","1.359525","-.----","-0.353"
"95.21","2949.349","1.3598","-.----","-0.357","99","2751.994","1.35955","-.----","-0.31","81.55","2857.137","1.360037","-.----","-0.306","89.71","2935.211","1.359462","-.----","-0.355","85.34","3086.376","1.359437","-.----","-0.357","92.19","2740.693","1.359462","-.----","-0.352","96.98","2942.475","1.360019","-.----","-0.353"
"95.22","2950.343","1.360294","-.----","-0.357","99.01","2753.091","1.360056","-.----","-0.31","81.56","2858.162","1.360531","-.----","-0.306","89.72","2936.013","1.359962","-.----","-0.355","85.35","3087.322","1.359925","-.----","-0.357","92.2","2741.845","1.359956","-.----","-0.352","96.99","2943.54","1.360512","-.----","-0.353"
"95.23","2951.217","1.3608","-.----","-0.357","99.02","2754.251","1.360562","-.----","-0.31","81.57","2859.116","1.361025","-.----","-0.306","89.73","2936.919","1.360469","-.----","-0.355","85.36","3088.283","1.360419","-.----","-0.357","92.21","2742.998","1.360444","-.----","-0.352","97","2944.541","1.361006","-.----","-0.353"
"95.24","2952.043","1.361313","-.----","-0.357","99.03","2755.396","1.361069","-.----","-0.31","81.58","2860.093","1.361519","-.----","-0.306","89.74","2937.905","1.360981","-.----","-0.355","85.37","3089.245","1.360931","-.----","-0.357","92.22","2744.118","1.360937","-.----","-0.352","97.01","2945.566","1.361494","-.----","-0.353"
"95.25","2952.894","1.361819","-.----","-0.357","99.04","2756.46","1.361569","-.----","-0.31","81.59","2861.142","1.362","-.----","-0.306","89.75","2938.89","1.361488","-.----","-0.355","85.38","3090.231","1.361444","-.----","-0.357","92.23","2745.207","1.36145","-.----","-0.352","97.02","2946.663","1.362","-.----","-0.353"
"95.26","2953.808","1.362319","-.----","-0.357","99.05","2757.446","1.362062","-.----","-0.31","81.6","2862.191","1.3625","-.----","-0.306","89.76","2939.868","1.361987","-.----","-0.355","85.39","3091.24","1.361944","-.----","-0.357","92.24","2746.256","1.361962","-.----","-0.352","97.03","2947.792","1.362512","-.----","-0.353"
"95.27","2954.745","1.362813","-.----","-0.357","99.06","2758.408","1.362562","-.----","-0.31","81.61","2863.177","1.363006","-.----","-0.306","89.77","2940.782","1.362481","-.----","-0.355","85.4","3092.281","1.362444","-.----","-0.357","92.25","2747.329","1.362469","-.----","-0.352","97.04","2948.864","1.363019","-.----","-0.353"
"95.28","2955.627","1.363312","-.----","-0.357","99.07","2759.441","1.363069","-.----","-0.31","81.62","2864.115","1.363513","-.----","-0.306","89.78","2941.68","1.362975","-.----","-0.355","85.41","3093.259","1.362944","-.----","-0.357","92.26","2748.458","1.362969","-.----","-0.352","97.05","2949.85","1.363525","-.----","-0.353"
"95.29","2956.454","1.363812","-.----","-0.357","99.08","2760.53","1.363569","-.----","-0.31","81.63","2865.028","1.364019","-.----","-0.306","89.79","2942.594","1.363481","-.----","-0.355","85.42","3094.212","1.363437","-.----","-0.357","92.27","2749.626","1.363462","-.----","-0.352","97.06","2950.78","1.364019","-.----","-0.353"
"95.3","2957.312","1.364312","-.----","-0.357","99.09","2761.634","1.364069","-.----","-0.31","81.64","2865.966","1.364525","-.----","-0.306","89.8","2943.563","1.363981","-.----","-0.355","85.43","3095.19","1.363944","-.----","-0.357","92.28","2750.842","1.363956","-.----","-0.352","97.07","2951.749","1.364512","-.----","-0.353"
"95.31","2958.258","1.364819","-.----","-0.357","99.1","2762.771","1.364581","-.----","-0.31","81.65","2866.999","1.365019","-.----","-0.306","89.81","2944.517","1.364487","-.----","-0.355","85.44","3096.223","1.364444","-.----","-0.357","92.29","2752.09","1.364462","-.----","-0.352","97.08","2952.782","1.365012","-.----","-0.353"
"95.32","2959.259","1.365325","-.----","-0.357","99.11","2763.844","1.365081","-.----","-0.31","81.66","2868.12","1.365519","-.----","-0.306","89.82","2945.415","1.364987","-.----","-0.355","85.45","3097.24","1.36495","-.----","-0.357","92.3","2753.281","1.364962","-.----","-0.352","97.09","2953.871","1.365512","-.----","-0.353"
"95.33","2960.269","1.365831","-.----","-0.357","99.12","2764.861","1.365575","-.----","-0.31","81.67","2869.232","1.366019","-.----","-0.306","89.83","2946.266","1.365494","-.----","-0.355","85.46","3098.186","1.36545","-.----","-0.357","92.31","2754.402","1.365462","-.----","-0.352","97.1","2954.96","1.366019","-.----","-0.353"
"95.34","2961.254","1.366331","-.----","-0.357","99.13","2765.878","1.366069","-.----","-0.31","81.68","2870.258","1.366519","-.----","-0.306","89.84","2947.148","1.365987","-.----","-0.355","85.47","3099.06","1.365956","-.----","-0.357","92.32","2755.483","1.365969","-.----","-0.352","97.11","2956.025","1.366519","-.----","-0.353"
"95.35","2962.184","1.366825","-.----","-0.357","99.14","2766.911","1.366562","-.----","-0.31","81.69","2871.188","1.367025","-.----","-0.306","89.85","2948.054","1.366488","-.----","-0.355","85.48","3099.958","1.36645","-.----","-0.357","92.33","2756.556","1.366481","-.----","-0.352","97.12","2957.034","1.367025","-.----","-0.353"
"95.36","2963.05","1.367312","-.----","-0.357","99.15","2767.936","1.36705","-.----","-0.31","81.7","2872.125","1.367531","-.----","-0.306","89.86","2949.007","1.366975","-.----","-0.355","85.49","3100.951","1.36695","-.----","-0.357","92.34","2757.629","1.366975","-.----","-0.352","97.13","2958.02","1.367525","-.----","-0.353"
"95.37","2963.845","1.367813","-.----","-0.357","99.16","2768.969","1.36755","-.----","-0.31","81.71","2873.135","1.368044","-.----","-0.306","89.87","2950.009","1.367469","-.----","-0.355","85.5","3101.977","1.367444","-.----","-0.357","92.35","2758.733","1.367469","-.----","-0.352","97.14","2959.029","1.368019","-.----","-0.353"
"95.38","2964.656","1.3683","-.----","-0.357","99.17","2770.027","1.368056","-.----","-0.31","81.72","2874.16","1.368544","-.----","-0.306","89.88","2951.018","1.367956","-.----","-0.355","85.51","3102.954","1.367931","-.----","-0.357","92.36","2759.838","1.367962","-.----","-0.352","97.15","2960.078","1.368513","-.----","-0.353"
"95.39","2965.538","1.3688","-.----","-0.357","99.18","2771.068","1.368569","-.----","-0.31","81.73","2875.185","1.369038","-.----","-0.306","89.89","2951.964","1.368456","-.----","-0.355","85.52","3103.884","1.368419","-.----","-0.357","92.37","2760.951","1.36845","-.----","-0.352","97.16","2961.183","1.369006","-.----","-0.353"
"95.4","2966.476","1.369306","-.----","-0.357","99.19","2772.013","1.369075","-.----","-0.31","81.74","2876.218","1.369525","-.----","-0.306","89.9","2952.846","1.368962","-.----","-0.355","85.53","3104.87","1.368919","-.----","-0.357","92.38","2762.103","1.368937","-.----","-0.352","97.17","2962.327","1.3695","-.----","-0.353"
"95.41","2967.413","1.369812","-.----","-0.357","99.2","2772.927","1.369575","-.----","-0.31","81.75","2877.251","1.370013","-.----","-0.306","89.91","2953.728","1.369475","-.----","-0.355","85.54","3105.918","1.369419","-.----","-0.357","92.39","2763.279","1.369431","-.----","-0.352","97.18","2963.448","1.369994","-.----","-0.353"
"95.42","2968.311","1.370319","-.----","-0.357","99.21","2773.841","1.370069","-.----","-0.31","81.76","2878.237","1.370506","-.----","-0.306","89.92","2954.586","1.369975","-.----","-0.355","85.55","3106.864","1.369931","-.----","-0.357","92.4","2764.416","1.369937","-.----","-0.352","97.19","2964.536","1.370506","-.----","-0.353"
"95.43","2969.17","1.370819","-.----","-0.357","99.22","2774.851","1.370562","-.----","-0.31","81.77","2879.143","1.371006","-.----","-0.306","89.93","2955.469","1.370475","-.----","-0.355","85.56","3107.723","1.370438","-.----","-0.357","92.41","2765.497","1.370456","-.----","-0.352","97.2","2965.585","1.371012","-.----","-0.353"
"95.44","2970.083","1.371312","-.----","-0.357","99.23","2775.939","1.371069","-.----","-0.31","81.78","2880.017","1.371519","-.----","-0.306","89.94","2956.43","1.370969","-.----","-0.355","85.57","3108.549","1.370937","-.----","-0.357","92.42","2766.601","1.370963","-.----","-0.352","97.21","2966.619","1.371519","-.----","-0.353"
"95.45","2971.053","1.371812","-.----","-0.357","99.24","2777.028","1.371575","-.----","-0.31","81.79","2880.923","1.372019","-.----","-0.306","89.95","2957.416","1.371469","-.----","-0.355","85.58","3109.479","1.371431","-.----","-0.357","92.43","2767.754","1.371462","-.----","-0.352","97.22","2967.644","1.372019","-.----","-0.353"
"95.46","2972.023","1.372312","-.----","-0.357","99.25","2778.045","1.372069","-.----","-0.31","81.8","2881.861","1.372525","-.----","-0.306","89.96","2958.369","1.371975","-.----","-0.355","85.59","3110.496","1.371931","-.----","-0.357","92.44","2768.985","1.37195","-.----","-0.352","97.23","2968.677","1.372512","-.----","-0.353"
"95.47","2972.937","1.372819","-.----","-0.357","99.26","2778.991","1.372575","-.----","-0.31","81.81","2882.791","1.373031","-.----","-0.306","89.97","2959.243","1.372481","-.----","-0.355","85.6","3111.609","1.372437","-.----","-0.357","92.45","2770.193","1.37245","-.----","-0.352","97.24","2969.805","1.373012","-.----","-0.353"
"95.48","2973.866","1.373325","-.----","-0.357","99.27","2779.969","1.373075","-.----","-0.31","81.82","2883.712","1.373519","-.----","-0.306","89.98","2960.11","1.372988","-.----","-0.355","85.61","3112.737","1.372937","-.----","-0.357","92.46","2771.338","1.372956","-.----","-0.352","97.25","2970.974","1.373513","-.----","-0.353"
"95.49","2974.772","1.373831","-.----","-0.357","99.28","2780.986","1.373581","-.----","-0.31","81.83","2884.674","1.374025","-.----","-0.306","89.99","2961.016","1.373494","-.----","-0.355","85.62","3113.747","1.373444","-.----","-0.357","92.47","2772.411","1.373462","-.----","-0.352","97.26","2972.094","1.374012","-.----","-0.353"
"95.5","2975.678","1.374331","-.----","-0.357","99.29","2782.027","1.374069","-.----","-0.31","81.84","2885.699","1.374525","-.----","-0.306","90","2961.953","1.374","-.----","-0.355","85.63","3114.661","1.37395","-.----","-0.357","92.48","2773.491","1.373963","-.----","-0.352","97.27","2973.095","1.374519","-.----","-0.353"
"95.51","2976.584","1.374831","-.----","-0.357","99.3","2783.028","1.374563","-.----","-0.31","81.85","2886.732","1.375019","-.----","-0.306","90.01","2962.915","1.374494","-.----","-0.355","85.64","3115.551","1.374456","-.----","-0.357","92.49","2774.604","1.374469","-.----","-0.352","97.28","2974.057","1.375025","-.----","-0.353"
"95.52","2977.506","1.375325","-.----","-0.357","99.31","2784.03","1.375056","-.----","-0.31","81.86","2887.718","1.375525","-.----","-0.306","90.02","2963.901","1.374987","-.----","-0.355","85.65","3116.48","1.374956","-.----","-0.357","92.5","2775.733","1.374981","-.----","-0.352","97.29","2975.09","1.375525","-.----","-0.353"
"95.53","2978.476","1.375819","-.----","-0.357","99.32","2785.047","1.37555","-.----","-0.31","81.87","2888.695","1.376037","-.----","-0.306","90.03","2964.886","1.375481","-.----","-0.355","85.66","3117.45","1.37545","-.----","-0.357","92.51","2776.909","1.375481","-.----","-0.352","97.3","2976.108","1.376025","-.----","-0.353"
"95.54","2979.493","1.376306","-.----","-0.357","99.33","2786.104","1.376044","-.----","-0.31","81.88","2889.665","1.376537","-.----","-0.306","90.04","2965.816","1.375969","-.----","-0.355","85.67","3118.499","1.375944","-.----","-0.357","92.52","2778.053","1.375975","-.----","-0.352","97.31","2977.077","1.376525","-.----","-0.353"
"95.55","2980.494","1.376794","-.----","-0.357","99.34","2787.185","1.376556","-.----","-0.31","81.89","2890.65","1.377031","-.----","-0.306","90.05","2966.738","1.376462","-.----","-0.355","85.68","3119.572","1.376431","-.----","-0.357","92.53","2779.134","1.376469","-.----","-0.352","97.32","2977.999","1.377019","-.----","-0.353"
"95.56","2981.424","1.377306","-.----","-0.357","99.35","2788.258","1.377062","-.----","-0.31","81.9","2891.636","1.377531","-.----","-0.306","90.06","2967.715","1.376969","-.----","-0.355","85.69","3120.565","1.376925","-.----","-0.357","92.54","2780.231","1.37695","-.----","-0.352","97.33","2978.905","1.377506","-.----","-0.353"
"95.57","2982.267","1.377813","-.----","-0.357","99.36","2789.267","1.377575","-.----","-0.31","81.91","2892.661","1.378025","-.----","-0.306","90.07","2968.661","1.377475","-.----","-0.355","85.7","3121.511","1.377425","-.----","-0.357","92.55","2781.328","1.377444","-.----","-0.352","97.34","2979.851","1.377994","-.----","-0.353"
"95.58","2983.125","1.378325","-.----","-0.357","99.37","2790.213","1.378069","-.----","-0.31","81.92","2893.694","1.378513","-.----","-0.306","90.08","2969.583","1.377981","-.----","-0.355","85.71","3122.441","1.377937","-.----","-0.357","92.56","2782.448","1.377944","-.----","-0.352","97.35","2980.868","1.378494","-.----","-0.353"
"95.59","2984.015","1.378825","-.----","-0.357","99.38","2791.15","1.378562","-.----","-0.31","81.93","2894.696","1.379006","-.----","-0.306","90.09","2970.481","1.378481","-.----","-0.355","85.72","3123.387","1.378438","-.----","-0.357","92.57","2783.584","1.378456","-.----","-0.352","97.36","2981.933","1.379006","-.----","-0.353"
"95.6","2984.961","1.379319","-.----","-0.357","99.39","2792.12","1.379056","-.----","-0.31","81.94","2895.673","1.379512","-.----","-0.306","90.1","2971.419","1.378981","-.----","-0.355","85.73","3124.348","1.378944","-.----","-0.357","92.58","2784.705","1.378963","-.----","-0.352","97.37","2983.038","1.379519","-.----","-0.353"
"95.61","2985.93","1.379812","-.----","-0.357","99.4","2793.129","1.379556","-.----","-0.31","81.95","2896.619","1.380025","-.----","-0.306","90.11","2972.356","1.379475","-.----","-0.355","85.74","3125.318","1.379444","-.----","-0.357","92.59","2785.802","1.379469","-.----","-0.352","97.38","2984.111","1.380019","-.----","-0.353"
"95.62","2986.876","1.380312","-.----","-0.357","99.41","2794.186","1.380062","-.----","-0.31","81.96","2897.557","1.380525","-.----","-0.306","90.12","2973.262","1.379975","-.----","-0.355","85.75","3126.271","1.379937","-.----","-0.357","92.6","2786.906","1.379962","-.----","-0.352","97.39","2985.16","1.380519","-.----","-0.353"
"95.63","2987.838","1.380819","-.----","-0.357","99.42","2795.283","1.380562","-.----","-0.31","81.97","2898.534","1.381031","-.----","-0.306","90.13","2974.129","1.380475","-.----","-0.355","85.76","3127.217","1.380437","-.----","-0.357","92.61","2788.059","1.380456","-.----","-0.352","97.4","2986.225","1.381012","-.----","-0.353"
